@relation 'breast-cancer-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R1,8-9,24,31-32,34-37,49_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A38-N200-T1.0E-4'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Class {no-recurrence-events,recurrence-events}

@data
0.053349,-0.029854,-0.068424,0.014285,0.00309,0.002431,-0.284298,0.112141,-0.104894,-0.137573,0.118251,-0.022848,0.09224,-0.036656,0.05199,-0.008533,-0.043042,0.194495,-0.046889,-0.020237,0.054271,0.13831,-0.01755,0.026362,0.078482,0.03545,-0.09379,-0.069833,0.079244,0.058692,0.009742,-0.052359,0.145164,0.014634,-0.026595,-0.036434,-0.073777,-0.046121,no-recurrence-events
0.037148,0.058212,-0.038093,0.088868,0.007988,0.102579,-0.026991,0.080802,0.045361,0.035454,0.043526,-0.001703,-0.092963,0.001462,-0.085661,-0.025777,-0.101873,0.031042,-0.02388,-0.036671,0.02582,-0.038583,-0.089815,-0.025244,-0.04251,-0.006527,0.057889,0.084636,0.067336,-0.092366,-0.108638,0.051797,-0.000607,0.063682,0.014982,-0.052631,0.091402,0.019936,no-recurrence-events
0.140263,-0.013375,0.024471,-0.012502,-0.01223,0.041993,-0.015774,-0.014752,-0.028784,0.119263,0.069819,-0.045675,0.03267,0.035365,0.007312,0.004406,0.058825,0.018958,-0.047866,0.018093,-0.005299,-0.035396,0.044675,0.054926,-0.001291,-0.042675,-0.075235,-0.019784,-0.029277,0.025062,0.013892,0.09466,-0.022786,-0.006576,0.015092,-0.120418,0.037307,0.014182,no-recurrence-events
0.037724,0.0783,0.034359,0.011134,-0.014732,0.02221,-0.01083,-0.080547,0.012964,0.051392,-0.006963,0.018412,-0.036254,0.026576,-0.001477,0.071026,0.064868,0.042884,0.026841,0.027859,0.045726,-0.009517,-0.026416,-0.040289,0.004691,-0.010693,-0.074747,0.006461,0.015401,-0.054974,0.056128,0.048365,0.004295,-0.001937,0.005266,-0.021297,-0.016404,0.033591,no-recurrence-events
-0.002315,0.006034,0.026058,-0.061132,0.008705,-0.057746,0.062412,-0.045391,-0.010473,0.010376,0.031611,-0.015768,-0.006958,-0.084752,0.044421,-0.000263,-0.04939,-0.002038,-0.057143,-0.020969,-0.028492,0.0481,0.026319,-0.05396,0.009574,0.050831,0.007284,-0.001839,0.035909,-0.086224,0.021949,-0.092749,-0.061135,0.021501,-0.018172,-0.02911,-0.003709,-0.024515,no-recurrence-events
0.036748,-0.068184,0.00555,-0.029882,0.014564,0.013055,-0.081142,-0.023907,-0.030004,-0.011108,0.006221,-0.012838,0.018433,-0.018345,-0.03468,0.010479,0.006274,0.021399,0.060044,-0.044407,0.04475,0.067631,-0.071338,-0.018804,0.01348,0.075245,-0.027872,0.074332,-0.00706,-0.018842,0.045386,0.065454,-0.078713,-0.001937,0.00136,-0.042782,-0.021287,0.010642,no-recurrence-events
-0.054072,0.0158,-0.043766,-0.039647,0.012611,0.018792,0.073154,-0.010235,0.001246,-0.057983,-0.016728,0.042826,-0.098754,-0.051549,0.088367,0.043682,0.018969,-0.035241,-0.039565,0.063992,0.034008,-0.024654,0.043897,-0.048101,-0.057809,0.057667,-0.035685,-0.045296,-0.00413,-0.059857,-0.008325,-0.014135,-0.005471,0.001969,-0.022078,0.017765,-0.067186,-0.025003,no-recurrence-events
0.021123,-0.031075,-0.05695,-0.021825,0.026283,0.019159,-0.004849,-0.012432,-0.033422,-0.054077,-0.090215,0.050638,0.047913,-0.048619,-0.066907,0.021679,0.02605,-0.020593,0.031724,0.00198,0.031078,0.038334,-0.006946,0.080805,-0.016793,0.108448,0.061972,0.006706,0.059346,-0.01286,0.034644,-0.006872,0.051292,-0.002547,0.001604,0.118351,0.015822,-0.088968,no-recurrence-events
-0.073604,0.035331,0.028499,-0.035741,-0.045982,-0.022712,-0.016689,0.048359,-0.080786,0.049438,-0.042119,0.035013,-0.087036,0.007045,-0.011243,0.047589,0.043384,-0.011804,0.046372,0.012234,0.030101,-0.009029,0.043897,-0.001226,0.008597,0.004932,0.058065,-0.022836,0.011495,-0.087201,0.001441,-0.02976,0.006248,-0.048812,0.052141,0.049015,-0.010545,-0.001565,no-recurrence-events
0.125039,-0.038345,-0.069465,-0.149856,-0.152107,0.062243,0.067674,0.12902,0.039745,0.107232,0.047066,0.04212,0.067758,-0.04346,-0.021208,-0.039906,0.016108,-0.110072,0.045944,0.058544,0.094912,-0.082529,0.04341,0.003564,-0.037749,-0.022885,0.082791,-0.024129,0.173049,0.108672,0.028814,0.0019,-0.026254,0.009727,0.032622,0.02403,0.011324,-0.065391,recurrence-events
0.030888,-0.075997,-0.045231,-0.025976,-0.022545,0.037469,-0.030361,0.003437,-0.108129,-0.020874,-0.052373,0.00474,0.036011,-0.090611,-0.082532,0.00462,-0.042554,-0.002038,0.052232,-0.001438,0.072093,0.071537,0.010694,0.051508,0.001761,0.057667,0.069784,0.054801,0.020284,-0.020795,0.025855,-0.012671,-0.006447,0.039079,-0.006453,-0.015438,-0.001756,-0.051858,no-recurrence-events
0.008916,0.015556,0.006771,0.051417,0.060585,-0.009009,0.001011,-0.078594,0.082789,0.012329,0.01623,-0.017233,-0.013214,0.049037,-0.001477,0.065686,0.093066,0.071204,-0.036147,0.018582,0.028636,-0.012447,-0.067431,-0.013921,-0.081735,-0.049755,-0.066935,0.043327,0.045674,-0.004201,0.117652,0.010584,-0.002938,-0.098983,0.02675,0.024113,-0.039354,-0.014016,no-recurrence-events
0.026006,0.123344,-0.065373,-0.055715,-0.008812,-0.086364,-0.167141,0.00478,0.003443,-0.005737,0.114253,-0.205831,0.077591,-0.027135,0.085437,0.046154,0.055896,0.056067,-0.059585,0.230007,0.092357,0.023197,-0.008426,0.117426,0.078788,-0.066113,-0.114298,-0.041268,0.03127,-0.013207,-0.18142,-0.025457,-0.032094,-0.069564,-0.123579,0.11591,-0.009568,-0.071756,no-recurrence-events
-0.015586,0.022079,0.027825,-0.012207,0.045586,0.018778,-0.067885,0.024405,0.078075,0.023736,-0.00457,0.060308,-0.004645,0.099118,-0.032927,0.001353,-0.048406,-0.050013,0.031784,-0.033742,-0.052305,-0.006845,-0.114778,-0.007666,0.055147,-0.041684,-0.026095,-0.044026,-0.067429,0.045192,-0.003169,0.020241,-0.012662,-0.048012,0.012785,-0.000873,0.038667,-0.051353,no-recurrence-events
-0.075156,-0.024307,0.035637,-0.061279,-0.061836,0.039896,-0.103163,0.057853,-0.043018,0.080376,-0.007134,0.069097,-0.085028,0.052243,-0.048552,-0.007924,-0.078191,-0.11056,0.03569,0.015086,0.008242,-0.011728,0.010222,-0.004736,0.033662,-0.058285,0.08328,-0.031575,-0.066453,-0.019376,-0.0227,-0.05355,0.018466,-0.01603,-0.002596,-0.000873,0.035738,0.006752,recurrence-events
0.037724,-0.01545,-0.028141,0.104884,-0.073326,0.027215,0.025303,0.011249,-0.024145,0.024048,-0.000127,-0.039694,-0.051879,-0.072056,-0.049329,0.057354,-0.086499,0.029212,0.050279,-0.007786,0.019359,0.015385,0.036084,0.049555,-0.033395,0.004932,0.07955,0.031364,0.103292,-0.062299,-0.090356,0.022486,0.009178,0.039079,0.08925,-0.081844,0.023635,-0.051858,no-recurrence-events
0.039101,-0.036392,-0.014778,-0.040481,0.023674,0.093127,0.001268,0.121207,0.016308,0.075982,0.004097,0.051885,-0.045523,0.034665,0.068636,-0.043813,-0.035649,-0.094447,-0.086868,0.011669,-0.010557,-0.040537,0.019972,0.034814,0.020845,0.025943,-0.042209,-0.039754,0.007034,0.036834,-0.025874,-0.078178,-0.09266,-0.076211,-0.037691,0.02403,0.042574,-0.131798,recurrence-events
0.046513,0.071952,-0.001286,0.001612,-0.051354,-0.086615,-0.047939,-0.060528,-0.038305,0.014282,-0.034185,-0.032369,0.057618,0.026576,0.012195,-0.008777,0.01018,0.04386,0.057115,0.026394,0.002758,-0.044185,0.042371,0.017329,-0.004098,-0.030224,-0.104044,0.044303,-0.002177,0.009959,0.065894,0.033838,-0.041085,0.060929,0.048235,-0.127743,-0.000779,0.11611,no-recurrence-events
0.029912,-0.042794,-0.047184,0.007472,0.104408,0.004632,0.093784,0.038349,-0.017797,-0.054077,-0.038945,0.000834,0.032288,-0.066197,-0.018079,0.035351,-0.035474,-0.008874,0.020005,0.0303,0.042797,-0.004635,-0.020617,0.067133,-0.023629,-0.014599,0.054159,-0.065072,0.034932,-0.01579,-0.0552,-0.024939,0.077659,0.028703,0.079729,0.003117,-0.027147,-0.047952,recurrence-events
-0.04333,-0.028145,0.03973,0.017237,0.098549,-0.089118,-0.17477,0.104755,0.074,-0.128296,0.125117,0.03599,0.079163,-0.017369,0.077624,0.036328,-0.03645,0.098548,-0.042495,0.128933,0.072093,0.047123,-0.075305,0.094477,0.028128,-0.026318,-0.11381,-0.188119,0.048604,0.027209,-0.08645,-0.059607,0.064964,0.030656,-0.049178,0.022648,-0.109178,-0.042093,no-recurrence-events
-0.057979,0.124443,-0.041081,0.047488,0.010902,0.085805,0.032108,0.125812,-0.081457,0.010864,-0.01212,0.026957,-0.030807,0.049281,-0.014417,-0.028064,0.011645,0.092933,-0.042983,-0.08469,-0.043385,-0.012081,-0.070285,-0.075201,0.028678,0.06084,-0.03129,-0.005379,0.047994,0.0167,0.048804,0.039926,0.097312,-0.073256,0.016374,0.029972,-0.003465,0.020285,no-recurrence-events
0.065068,0.017753,-0.000309,0.013087,-0.040123,0.001825,0.030186,-0.031719,-0.055395,-0.005249,0.006709,0.012552,-0.005004,-0.047642,-0.002454,0.043682,-0.019116,-0.002038,-0.084487,0.034695,0.057445,-0.002193,0.092725,-0.071539,0.009574,-0.011669,-0.043497,0.012809,-0.019755,-0.074506,0.01316,-0.043921,-0.039651,0.037126,0.018938,-0.048641,-0.050584,-0.012796,no-recurrence-events
-0.021934,-0.02211,-0.112556,-0.024902,0.132622,-0.041494,-0.038588,0.000724,0.090771,-0.073921,-0.023125,-0.048578,-0.017188,0.048337,0.071565,-0.054311,-0.01801,0.01444,0.032272,0.013133,-0.005918,-0.065439,-0.087496,0.051904,-0.130889,-0.084652,-0.045627,0.048747,0.017532,0.079486,0.062261,-0.033347,0.004398,-0.025307,0.048185,-0.067767,0.012788,0.039223,recurrence-events
0.029336,-0.016983,-0.017585,-0.09082,-0.158027,0.077067,0.065782,0.020255,-0.009327,0.006157,0.066475,0.086675,0.020318,-0.007327,-0.058317,0.059184,0.015559,-0.133021,0.062057,0.033153,0.131289,-0.008798,-0.005831,-0.085791,0.060029,-0.074887,0.180936,0.031169,0.142532,0.061473,0.031011,-0.018028,0.006229,0.057823,-0.002596,-0.013568,-0.01602,-0.051353,no-recurrence-events
0.033818,0.056083,-0.130924,0.004519,-0.026207,0.034658,0.047733,-0.061688,-0.108801,0.010864,-0.02921,-0.224996,0.062943,-0.036656,-0.022229,0.043225,-0.093823,-0.055505,0.027329,0.036404,0.026927,0.040653,-0.02341,-0.051763,0.10192,-0.036816,0.042929,0.084464,0.028462,0.01963,-0.111352,-0.030874,0.072898,-0.092788,0.055437,0.072941,-0.022996,0.00466,no-recurrence-events
-0.04,-0.036026,0.006341,-0.053466,0.039727,0.088236,-0.058241,-0.024179,0.078075,0.027642,0.033882,0.04566,-0.085028,0.048337,0.02762,-0.004018,-0.072332,-0.07931,0.051315,0.034618,0.014102,-0.015634,-0.114778,-0.028174,-0.017119,-0.04266,-0.030002,-0.042317,-0.066453,0.033358,-0.016841,0.044106,0.018466,0.01522,-0.053377,-0.071185,0.000581,0.039955,no-recurrence-events
-0.106807,-0.016427,0.08221,0.042384,-0.047936,0.033563,0.032139,-0.010235,-0.004614,0.10022,-0.004521,0.045756,0.014527,0.065639,0.025867,-0.101825,0.033862,0.068274,-0.090346,-0.003391,0.001781,0.080815,-0.071338,-0.042242,0.018363,0.014698,-0.08256,0.101188,-0.063701,-0.01637,-0.068872,0.050318,-0.052346,0.097673,-0.084578,0.062687,-0.081834,0.051657,recurrence-events
0.056279,0.062675,-0.012028,0.017237,0.010658,-0.016486,0.053745,-0.047588,0.021265,-0.038452,-0.031621,0.058451,0.008851,-0.00565,0.011218,0.060742,0.049487,-0.020593,-0.101088,0.038113,0.015453,-0.035885,0.078992,-0.036382,-0.005075,0.040088,-0.05131,-0.035287,0.020284,-0.066571,0.022925,-0.038122,0.018089,-0.002547,0.028947,0.083195,-0.033006,-0.049905,no-recurrence-events
-0.054072,0.0158,-0.043766,-0.039647,0.012611,0.018792,0.073154,-0.010235,0.001246,-0.057983,-0.016728,0.042826,-0.098754,-0.051549,0.088367,0.043682,0.018969,-0.035241,-0.039565,0.063992,0.034008,-0.024654,0.043897,-0.048101,-0.057809,0.057667,-0.035685,-0.045296,-0.00413,-0.059857,-0.008325,-0.014135,-0.005471,0.001969,-0.022078,0.017765,-0.067186,-0.025003,no-recurrence-events
-0.07418,0.04747,0.062493,0.018555,0.068535,0.114542,-0.043593,-0.022714,-0.067921,-0.027046,-0.095635,0.069097,-0.077338,-0.052249,-0.001677,0.059184,-0.020574,-0.054896,0.03862,-0.050831,0.033633,0.041983,0.048857,-0.015479,0.110811,-0.082699,0.180936,-0.03011,0.021438,0.121409,-0.054927,-0.076621,-0.015256,-0.004677,-0.076815,0.033307,0.01523,-0.071861,recurrence-events
-0.134639,-0.185616,0.033138,-0.028417,-0.118614,-0.040686,0.019566,-0.084454,-0.01975,-0.065796,-0.111699,-0.005514,0.01413,0.062709,0.088367,-0.12743,0.102832,0.073157,-0.135756,-0.111301,0.095043,0.035404,0.153638,-0.131109,-0.043649,-0.19038,-0.066935,0.038932,-0.087138,-0.088384,-0.089379,0.056971,0.101097,-0.124129,-0.168562,0.067082,0.073928,0.081687,recurrence-events
-0.003867,0.074814,-0.101081,-0.031738,0.133477,-0.014791,0.008287,0.098624,0.033153,-0.077827,-0.051445,0.025152,0.038324,0.028806,-0.017302,-0.109975,-0.053777,-0.01681,-0.015091,0.023876,-0.00543,-0.112314,-0.073763,0.056787,-0.062041,-0.010434,-0.006564,0.00529,0.002883,0.015162,-0.038325,0.000222,0.050815,0.094566,0.010832,-0.004779,0.067964,0.096108,no-recurrence-events
-0.023399,0.037216,0.024895,-0.033935,0.13543,0.1085,-0.068007,-0.10621,-0.015675,-0.081733,0.000679,0.005132,-0.126044,-0.035647,0.069612,0.064342,0.037288,-0.024622,0.020065,-0.059621,0.018984,0.013663,0.025847,-0.073096,0.045381,-0.119809,0.120389,-0.035237,-0.065476,0.104007,-0.079341,0.067055,0.021396,0.048423,-0.059236,-0.084857,0.002535,0.049233,no-recurrence-events
-0.067744,-0.067208,0.043148,0.030665,-0.094811,0.030633,0.043858,-0.068829,-0.043676,0.092407,-0.067021,0.034037,0.010621,0.012905,0.057117,-0.047138,0.008471,0.037024,-0.016128,0.01614,0.0135,0.119877,0.018506,0.020258,0.026175,-0.024365,-0.027872,0.058219,-0.032451,0.010974,-0.066918,-0.027807,0.006248,0.093766,-0.02989,0.047062,-0.08574,-0.047952,no-recurrence-events
-0.01501,-0.074044,0.029964,-0.009862,-0.059166,-0.056098,-0.006802,-0.060772,-0.061743,0.055298,-0.019414,0.002787,0.020813,0.058803,0.042468,-0.046375,0.074878,0.024329,-0.077651,-0.034153,-0.039235,0.081303,0.095105,0.014399,0.019339,-0.057568,0.030722,0.036979,-0.099833,-0.04733,-0.115747,0.009973,0.068412,0.095353,0.083147,0.065617,-0.058397,0.012595,no-recurrence-events
0.064492,0.054306,-0.020027,0.003174,0.11541,0.015055,-0.025893,0.055167,0.041943,-0.011421,-0.028008,0.015386,-0.006842,0.054196,-0.025114,0.016673,-0.020574,0.026159,0.03569,-0.069874,-0.001523,-0.000009,-0.121126,-0.019385,0.0571,-0.065121,-0.01047,-0.006917,-0.014695,-0.01949,-0.020747,-0.015159,-0.004391,-0.034585,0.085539,-0.004779,0.04648,-0.07772,no-recurrence-events
-0.050654,-0.074288,0.002865,0.045802,-0.015099,-0.044715,0.001011,-0.11961,0.031031,0.03186,0.024531,-0.059225,0.008271,0.076381,0.076648,-0.045398,0.100879,0.133704,-0.088881,-0.048801,-0.053395,0.111576,-0.031909,-0.010015,-0.057321,-0.114208,-0.08256,0.121452,-0.108622,0.040431,0.002417,0.054529,-0.022927,0.010636,0.02675,-0.020809,-0.094041,-0.039407,no-recurrence-events
0.080117,0.031845,-0.03907,-0.041992,0.000176,-0.016927,-0.081679,0.026114,-0.060108,0.039361,-0.080986,0.009527,-0.005072,0.020993,-0.0007,-0.034566,-0.039373,-0.039271,0.044479,0.033153,0.087344,-0.074716,0.072294,0.019678,-0.010283,-0.058285,0.036405,0.050456,0.077102,-0.065236,0.007573,-0.131797,0.040408,0.075401,0.083342,-0.005756,0.052339,0.109291,no-recurrence-events
-0.046748,-0.0821,-0.026432,0.008692,0.09623,-0.027137,0.01273,-0.029766,0.062281,-0.046265,0.067988,-0.059225,-0.022979,0.011928,0.02196,0.025891,0.018847,0.036048,-0.018569,0.010769,-0.00652,-0.000728,-0.084643,0.009516,-0.111032,-0.075146,-0.027872,0.006217,-0.046122,0.043849,0.045386,0.058435,-0.007302,-0.071395,0.038469,-0.085262,-0.062791,0.005515,no-recurrence-events
-0.01168,-0.011124,0.021966,-0.082519,0.045586,-0.013448,0.000474,-0.05372,0.101513,0.008111,0.02668,0.064214,0.003167,0.005368,0.023714,-0.041615,-0.103093,-0.120326,-0.085403,-0.016164,-0.091367,0.01171,-0.024935,-0.023291,0.016084,0.040348,0.024686,-0.058675,-0.001023,-0.010472,0.006597,-0.110618,0.006869,0.010581,-0.06534,0.053815,0.060152,-0.053306,no-recurrence-events
0.04749,0.08123,0.024593,0.01504,0.006752,0.008294,-0.01083,-0.066876,-0.088598,-0.007202,-0.11292,-0.01528,0.010621,-0.175572,-0.038586,0.048565,-0.003491,0.058509,0.024888,-0.002415,0.064281,0.007084,0.176709,-0.032476,0.000785,-0.067333,0.07955,-0.033089,0.02712,0.058215,-0.020043,-0.02146,-0.000588,0.060563,0.013078,0.00214,-0.052537,0.032614,no-recurrence-events
-0.007774,0.043564,-0.048835,-0.05371,0.007988,-0.051107,-0.07289,0.108146,-0.079639,0.015923,-0.103447,0.00855,-0.034369,0.022946,0.014925,-0.046285,-0.047185,-0.027552,0.089401,-0.009328,0.041445,-0.055185,0.037138,0.03335,0.013154,-0.04266,0.053983,0.038737,0.054641,-0.045705,-0.009028,-0.131797,-0.014279,0.016807,0.098967,-0.001849,0.056245,0.042885,no-recurrence-events
-0.040889,0.078056,0.029232,0.049708,0.076698,-0.027991,-0.033169,-0.035626,0.003687,-0.038452,-0.011113,-0.03774,0.033661,-0.095494,-0.087415,-0.021961,0.045215,0.102454,-0.122085,-0.019504,0.001293,-0.038814,0.085279,-0.060796,-0.104196,-0.088818,0.04244,0.031608,-0.03831,0.105281,0.043433,0.057459,-0.040505,-0.016707,-0.043562,0.02216,-0.058885,0.095359,no-recurrence-events
-0.034541,-0.030587,0.065609,-0.09995,-0.037682,-0.069648,-0.020596,-0.046856,-0.063696,0.086548,0.051753,-0.027487,-0.018554,-0.044713,-0.021985,-0.006824,-0.038648,-0.034265,0.01024,-0.013645,-0.036305,0.036381,0.050183,0.003657,0.002738,-0.00581,0.112753,-0.02308,0.004659,-0.089925,0.002417,-0.050146,0.031181,0.033586,0.013078,-0.043758,0.038283,0.07363,no-recurrence-events
-0.051631,-0.118233,0.000912,0.149073,-0.015587,0.007714,0.016636,0.007343,0.100367,0.016235,0.030391,-0.032858,-0.024932,-0.013463,-0.04054,0.045178,-0.080762,-0.003015,-0.004897,0.008816,-0.008473,0.010014,-0.038135,0.077875,-0.114938,0.010792,0.061972,0.046256,0.145284,0.031474,-0.013208,-0.018713,-0.028329,-0.089217,0.061906,0.012394,-0.021775,-0.083352,no-recurrence-events
