@relation optdigits-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N50-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute K33 numeric
@attribute K34 numeric
@attribute K35 numeric
@attribute K36 numeric
@attribute K37 numeric
@attribute K38 numeric
@attribute K39 numeric
@attribute K40 numeric
@attribute K41 numeric
@attribute K42 numeric
@attribute K43 numeric
@attribute K44 numeric
@attribute K45 numeric
@attribute K46 numeric
@attribute K47 numeric
@attribute K48 numeric
@attribute K49 numeric
@attribute K50 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
88.334591,-1.732051,-12.124356,-38.105118,-60.621778,60.621778,0,6.928203,-15.588457,43.30127,46.765372,17.320508,64.08588,38.105118,10.392305,-50.229473,171.47303,60.621778,-25.980762,76.210236,43.30127,-51.961524,90.066642,-5.196152,65.817931,-29.444864,-3.464102,-5.196152,38.105118,-3.464102,-13.856406,-10.392305,-5.196152,53.693575,41.569219,22.51666,-48.497423,145.492268,38.105118,43.30127,-46.765372,-60.621778,41.569219,-22.51666,71.014083,24.248711,83.138439,-8.660254,-71.014083,-15.588457,3
96.994845,27.712813,-24.248711,-77.942286,-19.052559,13.856406,36.373067,86.60254,-32.908965,129.903811,-8.660254,32.908965,46.765372,50.229473,55.425626,-34.641016,142.028166,86.60254,-8.660254,74.478185,-0,-86.60254,17.320508,8.660254,76.210236,29.444864,25.980762,43.30127,71.014083,34.641016,79.674337,-20.78461,27.712813,57.157677,72.746134,12.124356,-22.51666,145.492268,-62.353829,50.229473,-50.229473,-31.176915,62.353829,-53.693575,86.60254,3.464102,50.229473,-93.530744,-67.549981,-19.052559,2
79.674337,-13.856406,-25.980762,-15.588457,-81.406388,31.176915,-3.464102,17.320508,-5.196152,32.908965,32.908965,88.334591,41.569219,19.052559,-20.78461,-67.549981,162.812776,83.138439,5.196152,51.961524,10.392305,-91.798693,72.746134,3.464102,48.497423,31.176915,-13.856406,-12.124356,29.444864,24.248711,-32.908965,8.660254,13.856406,79.674337,34.641016,-5.196152,-36.373067,107.38715,50.229473,-6.928203,-32.908965,-43.30127,60.621778,-22.51666,65.817931,41.569219,112.583302,-38.105118,-10.392305,-46.765372,8
119.511506,17.320508,-34.641016,-102.190998,-31.176915,25.980762,20.78461,60.621778,-22.51666,122.975607,27.712813,48.497423,72.746134,57.157677,38.105118,15.588457,142.028166,93.530744,0,46.765372,3.464102,-58.889727,19.052559,13.856406,64.08588,17.320508,-0,43.30127,71.014083,24.248711,65.817931,-36.373067,5.196152,64.08588,83.138439,22.51666,-32.908965,162.812776,-46.765372,39.837169,-91.798693,-45.033321,45.033321,-81.406388,102.190998,-20.78461,67.549981,-81.406388,-98.726896,-27.712813,2
43.30127,-13.856406,3.464102,17.320508,25.980762,65.817931,-32.908965,-20.78461,22.51666,-12.124356,43.30127,76.210236,81.406388,22.51666,60.621778,-25.980762,109.119201,109.119201,-20.78461,60.621778,114.315353,-25.980762,34.641016,24.248711,62.353829,-27.712813,15.588457,95.262794,25.980762,-45.033321,-77.942286,-38.105118,57.157677,-24.248711,103.923048,-8.660254,-45.033321,145.492268,29.444864,45.033321,-164.544827,-109.119201,64.08588,-84.87049,67.549981,39.837169,103.923048,110.851252,-8.660254,77.942286,7
22.51666,15.588457,-20.78461,-88.334591,-51.961524,76.210236,19.052559,-27.712813,36.373067,46.765372,46.765372,45.033321,71.014083,-29.444864,-6.928203,-32.908965,72.746134,72.746134,62.353829,60.621778,76.210236,-48.497423,60.621778,-19.052559,81.406388,15.588457,-17.320508,131.635861,102.190998,38.105118,-64.08588,-79.674337,58.889727,3.464102,166.276878,36.373067,-65.817931,100.458947,5.196152,64.08588,-159.348674,-15.588457,-24.248711,-124.707658,69.282032,19.052559,72.746134,-43.30127,-67.549981,36.373067,1
84.87049,-1.732051,-79.674337,-32.908965,-57.157677,31.176915,-53.693575,-24.248711,67.549981,-27.712813,55.425626,145.492268,43.30127,53.693575,-6.928203,-10.392305,100.458947,91.798693,-62.353829,43.30127,121.243557,-88.334591,43.30127,-3.464102,43.30127,-17.320508,-45.033321,105.655099,20.78461,-60.621778,-64.08588,-22.51666,36.373067,-38.105118,142.028166,-15.588457,-93.530744,154.152522,46.765372,46.765372,-173.205081,-124.707658,10.392305,-96.994845,96.994845,84.87049,100.458947,48.497423,-62.353829,1.732051,4
86.60254,-8.660254,-60.621778,-51.961524,-60.621778,-62.353829,19.052559,39.837169,-24.248711,62.353829,38.105118,79.674337,72.746134,62.353829,-34.641016,-48.497423,116.047404,71.014083,51.961524,112.583302,1.732051,-38.105118,5.196152,34.641016,6.928203,38.105118,-57.157677,-12.124356,1.732051,128.17176,31.176915,6.928203,22.51666,79.674337,36.373067,6.928203,-27.712813,199.185843,15.588457,-36.373067,-135.099963,-41.569219,45.033321,-155.884573,79.674337,67.549981,95.262794,-46.765372,6.928203,-13.856406,6
119.511506,13.856406,-58.889727,-98.726896,-24.248711,38.105118,10.392305,76.210236,1.732051,103.923048,8.660254,57.157677,55.425626,72.746134,34.641016,31.176915,142.028166,77.942286,-12.124356,41.569219,13.856406,-55.425626,-12.124356,-13.856406,79.674337,-5.196152,-27.712813,17.320508,77.942286,-31.176915,39.837169,-45.033321,-1.732051,53.693575,77.942286,5.196152,-34.641016,162.812776,-15.588457,20.78461,-98.726896,-74.478185,-1.732051,-90.066642,93.530744,-41.569219,86.60254,-34.641016,-77.942286,-31.176915,2
84.87049,3.464102,-48.497423,-17.320508,-45.033321,-13.856406,6.928203,20.78461,38.105118,-15.588457,39.837169,50.229473,64.08588,69.282032,29.444864,3.464102,112.583302,43.30127,-34.641016,36.373067,12.124356,-60.621778,19.052559,15.588457,32.908965,-3.464102,-58.889727,-79.674337,10.392305,-13.856406,25.980762,32.908965,27.712813,77.942286,5.196152,-17.320508,-55.425626,114.315353,77.942286,29.444864,-74.478185,-103.923048,19.052559,-51.961524,83.138439,3.464102,135.099963,-15.588457,-38.105118,-50.229473,0
43.30127,-15.588457,-43.30127,-22.51666,-48.497423,51.961524,-34.641016,-41.569219,67.549981,1.732051,76.210236,96.994845,17.320508,5.196152,8.660254,1.732051,55.425626,86.60254,-41.569219,17.320508,117.779455,-60.621778,41.569219,-20.78461,34.641016,6.928203,-48.497423,90.066642,31.176915,-48.497423,-86.60254,-45.033321,74.478185,-24.248711,159.348674,-12.124356,-53.693575,107.38715,43.30127,53.693575,-136.832014,-88.334591,19.052559,-83.138439,77.942286,77.942286,114.315353,43.30127,-57.157677,13.856406,4
67.549981,-50.229473,-60.621778,-48.497423,-90.066642,-25.980762,13.856406,24.248711,-46.765372,31.176915,48.497423,79.674337,31.176915,50.229473,-46.765372,-76.210236,154.152522,71.014083,29.444864,60.621778,-8.660254,-51.961524,10.392305,-1.732051,19.052559,53.693575,-36.373067,5.196152,-13.856406,95.262794,-19.052559,-0,3.464102,55.425626,45.033321,12.124356,-10.392305,181.865335,10.392305,-53.693575,-102.190998,-17.320508,29.444864,-133.367912,48.497423,81.406388,100.458947,-64.08588,36.373067,-27.712813,6
103.923048,-0,22.51666,-34.641016,-17.320508,41.569219,-34.641016,20.78461,31.176915,71.014083,62.353829,32.908965,71.014083,-15.588457,17.320508,-8.660254,126.439709,45.033321,6.928203,57.157677,62.353829,-60.621778,83.138439,-0,41.569219,6.928203,32.908965,48.497423,41.569219,25.980762,-31.176915,-5.196152,-1.732051,-10.392305,98.726896,43.30127,-38.105118,103.923048,22.51666,31.176915,-43.30127,-43.30127,64.08588,-5.196152,84.87049,-6.928203,55.425626,24.248711,-50.229473,-17.320508,3
32.908965,-3.464102,5.196152,-32.908965,20.78461,55.425626,-15.588457,10.392305,22.51666,13.856406,65.817931,20.78461,171.47303,13.856406,58.889727,-64.08588,124.707658,126.439709,13.856406,79.674337,71.014083,-25.980762,38.105118,24.248711,91.798693,-31.176915,17.320508,60.621778,58.889727,10.392305,-27.712813,-31.176915,77.942286,50.229473,83.138439,17.320508,-12.124356,216.506351,41.569219,83.138439,-152.420471,-84.87049,57.157677,-90.066642,36.373067,62.353829,145.492268,34.641016,-1.732051,48.497423,7
29.444864,19.052559,-20.78461,-86.60254,-48.497423,91.798693,5.196152,-20.78461,39.837169,51.961524,27.712813,62.353829,31.176915,-31.176915,-32.908965,-15.588457,84.87049,50.229473,31.176915,45.033321,65.817931,-55.425626,55.425626,-13.856406,76.210236,27.712813,-24.248711,133.367912,83.138439,12.124356,-62.353829,-90.066642,58.889727,0,174.937132,5.196152,-67.549981,62.353829,1.732051,46.765372,-142.028166,-38.105118,-27.712813,-100.458947,72.746134,12.124356,74.478185,-31.176915,-69.282032,19.052559,1
96.994845,-38.105118,-71.014083,-25.980762,-55.425626,1.732051,5.196152,-10.392305,36.373067,-20.78461,34.641016,84.87049,57.157677,79.674337,24.248711,50.229473,135.099963,48.497423,-46.765372,10.392305,5.196152,-58.889727,-10.392305,65.817931,22.51666,1.732051,-46.765372,-29.444864,6.928203,-67.549981,1.732051,55.425626,8.660254,62.353829,43.30127,-15.588457,-36.373067,136.832014,51.961524,65.817931,-135.099963,-155.884573,58.889727,-13.856406,79.674337,-3.464102,126.439709,1.732051,-58.889727,-81.406388,0
91.798693,24.248711,12.124356,-71.014083,19.052559,12.124356,-5.196152,10.392305,15.588457,41.569219,79.674337,1.732051,98.726896,19.052559,45.033321,24.248711,119.511506,91.798693,-25.980762,20.78461,32.908965,-15.588457,13.856406,27.712813,31.176915,-25.980762,-13.856406,6.928203,15.588457,-10.392305,53.693575,-64.08588,-10.392305,36.373067,128.17176,24.248711,-53.693575,150.68842,-13.856406,53.693575,-95.262794,-51.961524,41.569219,-110.851252,36.373067,-1.732051,136.832014,-34.641016,-84.87049,-13.856406,2
105.655099,51.961524,-13.856406,-103.923048,10.392305,20.78461,20.78461,71.014083,-15.588457,110.851252,10.392305,-8.660254,103.923048,10.392305,25.980762,3.464102,140.296115,105.655099,-15.588457,46.765372,15.588457,-29.444864,27.712813,25.980762,90.066642,-5.196152,15.588457,46.765372,31.176915,38.105118,93.530744,-58.889727,-5.196152,51.961524,88.334591,25.980762,-24.248711,161.080725,-50.229473,41.569219,-60.621778,-12.124356,58.889727,-88.334591,64.08588,-3.464102,83.138439,-67.549981,-77.942286,-13.856406,2
126.439709,-10.392305,-25.980762,-51.961524,-76.210236,-3.464102,-3.464102,20.78461,20.78461,-1.732051,81.406388,6.928203,19.052559,76.210236,76.210236,-13.856406,131.635861,98.726896,-45.033321,62.353829,27.712813,-38.105118,67.549981,-25.980762,24.248711,-31.176915,-5.196152,-5.196152,15.588457,-38.105118,-8.660254,55.425626,-6.928203,57.157677,-15.588457,8.660254,-43.30127,154.152522,34.641016,29.444864,-79.674337,-109.119201,41.569219,-15.588457,84.87049,-36.373067,90.066642,5.196152,-119.511506,-32.908965,5
98.726896,36.373067,-13.856406,-112.583302,3.464102,83.138439,0,64.08588,-32.908965,39.837169,34.641016,8.660254,50.229473,57.157677,12.124356,25.980762,135.099963,38.105118,-27.712813,51.961524,3.464102,-50.229473,15.588457,8.660254,71.014083,-38.105118,17.320508,-12.124356,3.464102,-29.444864,60.621778,-34.641016,-22.51666,46.765372,76.210236,1.732051,-32.908965,143.760217,-32.908965,64.08588,-74.478185,-83.138439,3.464102,-72.746134,62.353829,-41.569219,58.889727,-29.444864,-90.066642,1.732051,2
22.51666,-0,-41.569219,-29.444864,-103.923048,-45.033321,-13.856406,-29.444864,69.282032,-5.196152,65.817931,110.851252,76.210236,19.052559,-5.196152,-10.392305,10.392305,86.60254,15.588457,58.889727,32.908965,-57.157677,38.105118,8.660254,-8.660254,50.229473,-74.478185,39.837169,48.497423,69.282032,-12.124356,-46.765372,74.478185,6.928203,50.229473,5.196152,-86.60254,84.87049,86.60254,41.569219,-143.760217,-64.08588,-27.712813,-105.655099,86.60254,86.60254,100.458947,-22.51666,-34.641016,-25.980762,4
116.047404,-19.052559,-1.732051,-64.08588,-19.052559,27.712813,-13.856406,12.124356,1.732051,117.779455,72.746134,41.569219,91.798693,53.693575,6.928203,-25.980762,150.68842,74.478185,3.464102,110.851252,109.119201,-55.425626,48.497423,24.248711,29.444864,17.320508,1.732051,48.497423,36.373067,29.444864,-19.052559,-32.908965,22.51666,31.176915,102.190998,41.569219,-53.693575,187.061487,8.660254,43.30127,-131.635861,-79.674337,110.851252,-102.190998,81.406388,45.033321,116.047404,10.392305,-53.693575,5.196152,8
100.458947,24.248711,-27.712813,-81.406388,-74.478185,65.817931,-29.444864,-29.444864,74.478185,74.478185,91.798693,83.138439,74.478185,24.248711,-6.928203,-0,129.903811,65.817931,13.856406,95.262794,126.439709,-39.837169,84.87049,-22.51666,71.014083,-13.856406,-36.373067,90.066642,64.08588,20.78461,-60.621778,-79.674337,39.837169,-17.320508,171.47303,8.660254,-100.458947,148.956369,12.124356,60.621778,-178.401233,-83.138439,-22.51666,-152.420471,114.315353,51.961524,96.994845,5.196152,-110.851252,17.320508,1
46.765372,-12.124356,15.588457,0,36.373067,77.942286,-15.588457,13.856406,6.928203,15.588457,39.837169,36.373067,93.530744,10.392305,69.282032,-36.373067,136.832014,121.243557,6.928203,46.765372,83.138439,-20.78461,45.033321,74.478185,72.746134,-24.248711,19.052559,109.119201,25.980762,-27.712813,-76.210236,1.732051,79.674337,25.980762,119.511506,-5.196152,-22.51666,171.47303,20.78461,45.033321,-164.544827,-131.635861,100.458947,-55.425626,51.961524,39.837169,135.099963,79.674337,-20.78461,62.353829,7
107.38715,-6.928203,19.052559,-25.980762,13.856406,83.138439,-43.30127,15.588457,36.373067,58.889727,48.497423,31.176915,53.693575,27.712813,48.497423,-17.320508,128.17176,36.373067,27.712813,91.798693,53.693575,-62.353829,76.210236,6.928203,41.569219,-34.641016,31.176915,51.961524,43.30127,3.464102,-31.176915,38.105118,8.660254,10.392305,83.138439,29.444864,-29.444864,152.420471,24.248711,51.961524,-98.726896,-95.262794,39.837169,-15.588457,107.38715,-17.320508,25.980762,58.889727,-45.033321,36.373067,3
74.478185,-20.78461,-55.425626,-25.980762,-69.282032,-12.124356,19.052559,-3.464102,15.588457,10.392305,46.765372,43.30127,88.334591,36.373067,-5.196152,-5.196152,162.812776,74.478185,-27.712813,0,-12.124356,-41.569219,-8.660254,10.392305,22.51666,20.78461,-57.157677,-34.641016,0,17.320508,6.928203,17.320508,19.052559,72.746134,50.229473,-0,-34.641016,135.099963,55.425626,22.51666,-98.726896,-88.334591,39.837169,-79.674337,60.621778,20.78461,168.008928,-57.157677,-1.732051,-71.014083,0
103.923048,24.248711,-0,-72.746134,12.124356,84.87049,-25.980762,31.176915,25.980762,93.530744,65.817931,17.320508,91.798693,17.320508,12.124356,-36.373067,128.17176,20.78461,19.052559,93.530744,83.138439,-62.353829,67.549981,-6.928203,57.157677,-46.765372,20.78461,32.908965,38.105118,41.569219,6.928203,-46.765372,-22.51666,0,102.190998,39.837169,-50.229473,164.544827,-0,31.176915,-100.458947,-43.30127,17.320508,-83.138439,110.851252,29.444864,45.033321,-0,-27.712813,36.373067,3
93.530744,34.641016,-1.732051,-50.229473,24.248711,45.033321,-58.889727,0,36.373067,67.549981,53.693575,17.320508,95.262794,-5.196152,41.569219,-24.248711,116.047404,58.889727,-8.660254,81.406388,79.674337,-29.444864,64.08588,-20.78461,60.621778,-50.229473,-6.928203,57.157677,17.320508,36.373067,-8.660254,-74.478185,-25.980762,-17.320508,96.994845,25.980762,-20.78461,180.133284,39.837169,27.712813,-81.406388,-29.444864,43.30127,-79.674337,67.549981,81.406388,72.746134,27.712813,-3.464102,48.497423,3
27.712813,17.320508,15.588457,-43.30127,22.51666,77.942286,-10.392305,48.497423,24.248711,38.105118,39.837169,19.052559,105.655099,3.464102,36.373067,-43.30127,140.296115,102.190998,3.464102,74.478185,88.334591,3.464102,48.497423,103.923048,77.942286,-29.444864,17.320508,81.406388,32.908965,-1.732051,-36.373067,-29.444864,58.889727,8.660254,133.367912,-6.928203,-50.229473,181.865335,12.124356,34.641016,-116.047404,-103.923048,60.621778,-81.406388,57.157677,58.889727,121.243557,53.693575,-38.105118,34.641016,7
34.641016,13.856406,12.124356,-34.641016,-15.588457,81.406388,-1.732051,76.210236,3.464102,22.51666,24.248711,24.248711,147.224319,22.51666,27.712813,-74.478185,154.152522,91.798693,24.248711,103.923048,64.08588,-10.392305,84.87049,98.726896,107.38715,-31.176915,24.248711,58.889727,58.889727,36.373067,-20.78461,-3.464102,45.033321,67.549981,53.693575,-1.732051,-43.30127,209.578148,32.908965,43.30127,-100.458947,-100.458947,46.765372,-50.229473,53.693575,55.425626,83.138439,32.908965,-32.908965,27.712813,7
72.746134,-17.320508,-25.980762,10.392305,-1.732051,65.817931,-22.51666,-46.765372,29.444864,5.196152,62.353829,112.583302,57.157677,60.621778,27.712813,-19.052559,147.224319,79.674337,-51.961524,38.105118,107.38715,-84.87049,41.569219,-12.124356,74.478185,-17.320508,-10.392305,62.353829,58.889727,-121.243557,-93.530744,-19.052559,51.961524,5.196152,109.119201,-13.856406,-64.08588,128.17176,53.693575,48.497423,-129.903811,-126.439709,51.961524,-58.889727,109.119201,32.908965,116.047404,71.014083,-45.033321,36.373067,9
76.210236,32.908965,-31.176915,-71.014083,-57.157677,60.621778,-17.320508,-46.765372,58.889727,48.497423,84.87049,93.530744,98.726896,15.588457,19.052559,-12.124356,116.047404,96.994845,45.033321,102.190998,124.707658,-58.889727,93.530744,10.392305,58.889727,-15.588457,-31.176915,105.655099,65.817931,53.693575,-64.08588,-64.08588,65.817931,-12.124356,159.348674,19.052559,-83.138439,157.616623,22.51666,64.08588,-200.917894,-58.889727,-12.124356,-162.812776,107.38715,65.817931,105.655099,-5.196152,-109.119201,38.105118,1
96.994845,17.320508,-6.928203,-39.837169,-20.78461,62.353829,-34.641016,19.052559,15.588457,53.693575,55.425626,5.196152,65.817931,19.052559,27.712813,-46.765372,129.903811,38.105118,-10.392305,84.87049,50.229473,-57.157677,77.942286,-17.320508,41.569219,-53.693575,8.660254,15.588457,32.908965,3.464102,13.856406,-12.124356,-25.980762,6.928203,67.549981,39.837169,-45.033321,145.492268,29.444864,29.444864,-48.497423,-41.569219,3.464102,-24.248711,81.406388,45.033321,50.229473,-0,-34.641016,1.732051,3
86.60254,-3.464102,31.176915,-41.569219,34.641016,88.334591,-48.497423,20.78461,50.229473,51.961524,62.353829,22.51666,72.746134,27.712813,29.444864,-12.124356,110.851252,10.392305,13.856406,86.60254,77.942286,-51.961524,62.353829,27.712813,58.889727,-39.837169,39.837169,53.693575,45.033321,-24.248711,-15.588457,-1.732051,1.732051,-20.78461,122.975607,31.176915,-53.693575,155.884573,13.856406,74.478185,-84.87049,-88.334591,31.176915,-36.373067,77.942286,-8.660254,41.569219,55.425626,-48.497423,41.569219,3
45.033321,-10.392305,-58.889727,-34.641016,-135.099963,-55.425626,-13.856406,-29.444864,69.282032,6.928203,58.889727,138.564065,119.511506,34.641016,-25.980762,-20.78461,58.889727,114.315353,6.928203,76.210236,31.176915,-29.444864,41.569219,15.588457,-5.196152,51.961524,-79.674337,71.014083,45.033321,93.530744,-3.464102,-50.229473,74.478185,20.78461,67.549981,-6.928203,-117.779455,121.243557,67.549981,51.961524,-171.47303,-95.262794,-24.248711,-145.492268,81.406388,103.923048,126.439709,-31.176915,-60.621778,-64.08588,4
110.851252,1.732051,31.176915,-46.765372,3.464102,91.798693,-38.105118,38.105118,45.033321,55.425626,58.889727,27.712813,71.014083,6.928203,48.497423,-10.392305,128.17176,36.373067,0,90.066642,86.60254,-60.621778,67.549981,6.928203,60.621778,-29.444864,41.569219,55.425626,41.569219,-5.196152,-12.124356,-24.248711,-34.641016,-10.392305,103.923048,27.712813,-36.373067,187.061487,17.320508,57.157677,-93.530744,-74.478185,45.033321,-17.320508,114.315353,-27.712813,36.373067,43.30127,-45.033321,39.837169,3
38.105118,-15.588457,-64.08588,-55.425626,-121.243557,-38.105118,-1.732051,-19.052559,65.817931,-1.732051,81.406388,110.851252,105.655099,41.569219,-13.856406,-41.569219,58.889727,100.458947,29.444864,98.726896,51.961524,-43.30127,41.569219,-3.464102,29.444864,62.353829,-67.549981,60.621778,48.497423,91.798693,-15.588457,-50.229473,91.798693,17.320508,77.942286,1.732051,-107.38715,145.492268,65.817931,50.229473,-193.98969,-84.87049,-36.373067,-155.884573,110.851252,107.38715,129.903811,-36.373067,-32.908965,-29.444864,4
57.157677,34.641016,-15.588457,-81.406388,10.392305,-24.248711,43.30127,72.746134,-36.373067,88.334591,-0,-17.320508,131.635861,12.124356,1.732051,-46.765372,117.779455,72.746134,0,51.961524,-25.980762,-22.51666,12.124356,25.980762,72.746134,13.856406,13.856406,29.444864,67.549981,58.889727,79.674337,-24.248711,38.105118,62.353829,71.014083,43.30127,-27.712813,128.17176,-17.320508,29.444864,-45.033321,-34.641016,69.282032,-86.60254,50.229473,-25.980762,62.353829,-46.765372,-51.961524,-31.176915,2
112.583302,-5.196152,-32.908965,-43.30127,12.124356,20.78461,-3.464102,22.51666,15.588457,105.655099,46.765372,62.353829,79.674337,53.693575,12.124356,-31.176915,124.707658,93.530744,-12.124356,114.315353,119.511506,-74.478185,50.229473,31.176915,13.856406,5.196152,-6.928203,60.621778,41.569219,20.78461,-19.052559,-12.124356,34.641016,39.837169,77.942286,32.908965,-53.693575,164.544827,19.052559,20.78461,-129.903811,-95.262794,131.635861,-93.530744,93.530744,31.176915,119.511506,41.569219,-46.765372,-3.464102,8
79.674337,-6.928203,-48.497423,-67.549981,-31.176915,50.229473,32.908965,29.444864,6.928203,65.817931,69.282032,90.066642,98.726896,50.229473,-1.732051,-60.621778,152.420471,109.119201,25.980762,103.923048,96.994845,-103.923048,51.961524,17.320508,81.406388,22.51666,-6.928203,57.157677,71.014083,46.765372,-41.569219,-5.196152,84.87049,83.138439,95.262794,12.124356,-27.712813,174.937132,19.052559,69.282032,-197.453792,-103.923048,103.923048,-107.38715,119.511506,1.732051,135.099963,-3.464102,-69.282032,36.373067,8
62.353829,-25.980762,-6.928203,-12.124356,22.51666,74.478185,-13.856406,0,1.732051,20.78461,50.229473,65.817931,62.353829,50.229473,38.105118,-17.320508,140.296115,79.674337,-36.373067,77.942286,121.243557,-29.444864,20.78461,27.712813,67.549981,-8.660254,6.928203,67.549981,36.373067,-95.262794,-72.746134,-51.961524,50.229473,17.320508,112.583302,-13.856406,-51.961524,152.420471,24.248711,45.033321,-140.296115,-119.511506,81.406388,-74.478185,58.889727,31.176915,155.884573,84.87049,-29.444864,34.641016,9
