@relation 'optdigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.273input3-0.26input59-0.234input11-0.232input10-0.221input4... numeric
@attribute 0.259input6+0.254input15-0.245input61+0.234input7+0.234input14... numeric
@attribute -0.321input44-0.29input45-0.267input36-0.254input37+0.254input39... numeric
@attribute '0.238input62+0.22 input21+0.211input29-0.196input52+0.195input54...' numeric
@attribute '0.28 input50-0.265input56-0.239input63+0.229input42-0.222input16...' numeric
@attribute -0.286input19-0.278input26-0.259input27+0.256input50+0.221input16... numeric
@attribute '0.32 input53+0.273input24+0.233input16-0.215input43+0.197input18...' numeric
@attribute -0.302input13-0.28input22-0.273input52-0.253input53-0.221input12... numeric
@attribute -0.257input51-0.244input16+0.239input2+0.235input64-0.234input8... numeric
@attribute -0.352input41-0.305input49-0.269input33-0.222input6+0.213input2... numeric
@attribute 0.276input33+0.276input41+0.257input17+0.251input25+0.221input24... numeric
@attribute 0.323input17+0.257input25-0.25input60-0.233input56+0.224input62... numeric
@attribute -0.4input48-0.298input17-0.284input25-0.254input56+0.234input37... numeric
@attribute -0.278input28+0.264input17+0.261input46-0.236input27+0.225input25... numeric
@attribute -0.474input33+0.397input57+0.312input32+0.302input49-0.248input41... numeric
@attribute -0.371input25+0.349input5-0.255input17+0.246input32+0.239input10... numeric
@attribute 0.386input57-0.34input32-0.234input5-0.227input56-0.221input24... numeric
@attribute -0.363input37-0.273input46-0.252input22-0.243input38-0.239input30... numeric
@attribute 0.729input9-0.29input25-0.224input58-0.172input2-0.15input12... numeric
@attribute -0.376input9+0.328input8-0.23input12+0.224input16+0.222input26... numeric
@attribute 0.478input57-0.423input32-0.284input52+0.221input61-0.214input7... numeric
@attribute -0.531input48+0.411input64+0.223input35+0.193input63+0.171input34... numeric
@attribute -0.312input33+0.304input5-0.279input57-0.259input32+0.248input61... numeric
@attribute 0.287input29+0.257input34+0.252input26-0.245input46+0.226input61... numeric
@attribute 0.286input7+0.266input15-0.241input5-0.238input8-0.218input58... numeric
@attribute 0.385input17-0.37input49-0.358input25+0.238input5+0.224input57... numeric
@attribute '0.54 input17-0.53input25+0.254input49-0.193input57+0.154input8...' numeric
@attribute '-0.351input24+0.327input32+0.31 input10+0.271input8-0.217input50...' numeric
@attribute '0.363input52-0.358input12+0.243input54+0.22 input53-0.204input10...' numeric
@attribute -0.295input20+0.274input50-0.253input45-0.249input59+0.233input52... numeric
@attribute -0.298input24+0.266input13+0.243input50+0.242input32+0.242input8... numeric
@attribute -0.389input53-0.316input39+0.295input46-0.284input47-0.265input14... numeric
@attribute -0.359input50+0.247input19-0.215input26-0.214input55+0.212input39... numeric
@attribute 0.304input19-0.299input35+0.275input39-0.263input30+0.261input31... numeric
@attribute '-0.354input12+0.3  input13+0.264input7-0.238input20-0.23input31...' numeric
@attribute -0.305input20-0.299input44+0.279input53+0.275input29-0.235input24... numeric
@attribute 0.303input51-0.245input31-0.239input42+0.229input26+0.206input20... numeric
@attribute 0.447input56+0.324input30-0.255input64-0.244input48-0.238input39... numeric
@attribute -0.333input21+0.307input41-0.271input33-0.242input31+0.233input42... numeric
@attribute 0.496input41-0.304input33-0.295input49+0.243input63-0.235input10... numeric
@attribute 0.416input51+0.337input31+0.317input37+0.276input7-0.246input23... numeric
@attribute -0.31input41-0.289input4-0.281input54+0.249input60+0.216input61... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.048418,-3.589475,0.939682,-1.226491,-1.461913,-0.248361,-1.186171,2.13796,-0.936969,0.224237,0.348763,-0.67508,0.996794,0.295467,0.713318,-0.866267,0.630447,-0.269185,0.157411,-0.748622,-0.256318,0.137795,-0.819433,-0.263514,-0.17289,-0.248001,0.36071,-0.075426,-0.314235,0.709949,-0.54292,0.45248,0.677391,-0.461108,-0.136937,0.38673,-0.401312,-0.072191,-0.116835,-0.12633,-0.011211,-0.314024,6
5.165731,0.474026,-0.50215,2.204008,1.154947,-2.015269,0.402112,1.043689,2.333164,0.342347,-0.36014,0.879102,-0.365346,-1.062437,-0.755756,0.650318,0.661919,-0.632341,-0.574692,1.181922,0.137808,1.418659,-0.913001,1.60722,1.013757,-0.73094,0.780461,-0.422972,-0.612799,-0.127624,-0.150773,-1.799055,0.516584,-0.26182,-0.363699,-0.587508,0.963072,-0.16262,0.314137,0.008785,-0.315844,-0.090072,4
-1.87965,0.297758,2.718181,1.288591,0.996832,-0.689131,-0.213999,-0.334914,-1.000888,0.104018,1.07246,0.034699,-0.80004,-0.41248,-0.477978,0.407392,0.148238,0.607518,0.808181,0.922245,-0.453561,-0.206602,0.39494,-0.536292,-0.013138,1.131403,-0.692574,1.144134,-0.270611,0.868924,-0.701819,-0.060014,1.034962,0.077062,0.385876,0.271432,0.154458,-0.096083,-0.495181,0.271266,0.108549,-0.068565,3
-6.390457,-0.456962,-2.821532,-1.354432,-1.098557,0.482355,2.532856,-1.796618,1.819276,-0.072254,0.220852,1.46342,0.836765,-1.142119,-0.626455,0.484016,0.610741,-0.351432,0.024118,0.886582,-0.177643,1.032967,1.127314,-0.099425,1.352458,0.303662,-0.249478,0.471934,-0.707506,0.358379,-0.066707,0.663194,1.167803,-0.693405,0.078435,-0.394355,0.240794,-1.590724,0.373579,0.570261,0.37904,0.530074,2
-2.466202,-1.338836,3.383556,-0.646632,1.190183,-0.223847,-0.401591,1.89385,0.087,0.346532,1.385834,0.767396,-0.248041,-1.46585,-0.85774,-0.159157,-0.403217,0.147992,0.893511,1.468753,0.555203,0.143467,-0.157451,-0.400295,-0.271518,0.272548,0.065431,2.210202,-0.110701,0.555986,-1.460444,-0.451068,0.377505,-0.65166,1.35495,0.891534,0.278325,-0.02545,-0.33109,0.259441,0.741565,-0.343953,8
-4.976218,-0.67628,-2.986803,0.134089,-1.980983,0.397467,1.948144,-2.92517,0.996477,-0.089344,-0.408258,-0.191962,1.301693,-0.566543,0.181841,-0.698425,0.246487,-0.322496,-0.029802,0.240483,-0.066222,1.833054,0.415647,0.447204,0.635579,0.101953,0.040486,-0.44837,0.180808,-1.020459,0.686816,-0.256874,1.502201,-0.035072,0.466974,-0.152676,-0.118299,-1.401478,0.586493,-0.03734,-0.1015,-0.047144,2
3.53292,4.556784,-0.259473,-0.014855,-1.758006,0.266614,-0.818106,0.410273,1.013054,-0.94786,-0.450318,-0.366389,-0.313326,-0.449446,0.26245,-0.702389,-0.0126,0.229117,-0.015663,-1.71388,-0.354132,-0.403431,1.234649,-0.372714,0.451036,-0.351007,-0.28322,-0.233666,0.525025,0.464153,-0.350194,0.551602,-1.544051,-0.587442,0.217924,1.155741,-0.776565,-0.327881,0.311648,-0.072729,0.417584,0.388984,7
2.40407,1.22324,-2.855062,4.043629,1.910349,-1.005264,0.24501,0.657901,1.083165,-0.360216,-0.324686,1.534927,0.357029,-0.670768,-0.252629,0.476615,-0.451719,0.691465,-0.132656,0.854541,0.854489,0.275075,-0.296553,0.464045,-0.292006,-0.363768,0.36659,0.140885,0.675771,0.233169,0.132383,-0.995038,-0.070861,-0.806763,0.022037,0.37685,-0.16137,-0.14535,0.201127,-0.08982,0.043545,0.343897,1
5.249701,1.277409,0.667439,0.58488,-0.679364,-1.529909,1.758662,0.374998,1.354851,0.368084,-0.251915,-0.099565,0.055397,-1.559052,-0.347779,-0.381926,-0.142185,-0.994332,-0.689499,-1.520349,0.805642,-0.364797,1.531772,-0.1849,1.016377,-0.772284,0.238398,-0.676045,-0.348793,0.335949,0.628552,0.620633,-0.519229,-0.00828,-0.476751,1.583533,0.705173,0.092432,-0.532079,0.357636,-0.116591,-0.492941,4
-0.15959,-4.028351,-0.992784,-0.653103,-1.990494,0.482484,-1.641093,1.818721,-1.038833,-0.02011,0.298229,0.156959,0.838659,0.679601,0.310027,0.272928,0.974805,-0.455441,-0.471303,-1.067903,-0.66125,-0.059868,-0.203165,-0.884856,-0.172254,-0.140635,0.106213,-0.183454,-0.313606,-0.177192,0.371812,-0.037702,-0.048483,0.362874,0.615319,-0.038473,-0.104218,-0.211677,0.146748,-0.00704,0.044427,-0.230205,6
-4.224304,-1.364416,-1.925475,0.751439,-3.611885,0.063944,2.487257,-3.548575,2.526753,-1.156358,-0.574143,-1.054424,1.014328,-0.176753,0.78118,-0.415506,-0.305798,-0.582176,0.3037,1.326445,0.070576,1.384343,-0.261177,0.456777,-0.053108,0.140854,0.12592,-0.722724,-0.328311,-0.447984,0.365085,0.060833,0.240501,0.365994,1.147159,0.554071,0.028136,0.172751,-0.064446,-0.047535,0.197303,-0.016529,2
0.085307,-1.857371,3.718641,-2.018564,0.632165,-0.384941,0.088449,-1.551908,0.650061,0.750005,-0.036531,0.426968,0.623156,0.421087,0.198147,-0.080254,0.136653,0.401217,0.84983,0.799619,0.322204,-0.833896,-1.063495,-1.165663,0.320482,-0.481894,0.19026,0.875917,-0.48797,0.393069,0.024296,0.281908,0.218418,-0.726705,0.790735,0.079944,-0.015011,0.232305,-0.678359,0.195692,0.742142,-0.196055,0
4.521854,1.964088,-0.106307,1.970927,0.012486,-1.438737,0.902146,1.315504,2.079501,-0.325483,-0.919649,0.525488,-0.424878,-1.557758,-0.144723,-1.137038,0.841809,0.62571,0.321066,-0.533036,-0.411785,-0.268427,-0.680064,0.383304,0.18942,-0.467549,0.500367,-0.070678,-0.720867,0.421157,0.53254,-1.201505,0.034173,-0.719476,0.007065,0.553495,0.84588,0.242054,0.800745,-0.172308,0.860888,-0.043446,4
-0.249571,-4.317764,0.054244,-0.06806,-2.737599,0.651412,-1.775847,2.369544,-0.472888,-0.303525,0.889341,-0.492112,-0.518967,-0.080537,0.077615,-0.090479,0.178459,0.454972,-0.09205,-0.610765,0.339711,0.509966,0.188982,0.098542,-0.350835,0.102482,0.318017,0.337725,-0.942089,0.251132,-0.650471,-0.676783,-0.574772,0.23104,0.459852,1.29462,0.385325,0.947659,0.049735,-0.081897,0.010344,-0.187175,6
-3.216254,2.616018,2.156984,1.266091,3.1275,2.350933,0.305111,2.364344,0.562138,0.39977,-0.837089,-0.692071,-0.79541,0.164757,0.546585,-1.208021,-1.324128,-0.128053,-0.086396,-0.247826,0.547411,-0.102167,-0.249176,0.794883,-1.526725,0.479616,0.049406,0.366786,0.485225,0.954342,-0.775025,-0.272077,-0.912568,0.107069,0.268822,-0.164807,0.460833,-0.380927,-0.370914,0.226152,-0.258146,-0.331967,3
1.851725,3.284103,-0.195102,-1.62767,-0.33064,0.526622,-3.162217,-1.019673,1.216214,-0.129476,0.810789,-0.441042,-0.062648,0.928137,0.08683,1.311265,0.228482,-0.779886,-0.158374,0.219004,-0.431481,0.390982,0.698847,0.698366,1.064768,0.464808,-0.04673,0.946801,-1.226666,0.179615,-0.613952,-1.396212,1.248444,-0.588262,0.005287,-0.126835,-1.3588,-0.136843,0.258467,-0.778067,-0.852353,0.256763,7
2.209541,0.666414,-2.470134,3.908315,1.713155,-1.356845,1.053421,0.727963,1.968862,-0.600251,-0.456437,2.033125,0.678459,-1.345548,-0.127047,-0.035239,-0.152622,1.269383,0.212354,1.284956,0.770189,0.151127,-0.986352,0.454957,-0.618404,-0.621589,0.338362,-0.424248,1.184091,0.276179,0.180371,-0.896295,-0.612163,-0.375008,0.066591,0.992354,0.057517,-0.327078,0.305764,-0.022206,0.179739,-0.039968,1
1.74873,-1.326743,3.503425,-3.478353,0.98783,0.044205,0.67578,-1.524802,0.638698,0.158124,-1.435293,-0.675945,-0.395647,0.312229,0.439984,-0.720502,-0.468765,0.331471,0.425159,0.437353,-0.075489,-0.115835,-0.491218,-0.153261,0.678168,0.125994,-0.338842,-1.141065,-0.307122,-0.002114,0.046869,-0.897954,-0.994365,0.577211,-1.075393,0.501393,0.065898,-0.779993,-0.105271,0.46114,-0.924934,0.343652,0
-2.334835,0.871943,-0.28778,-0.065893,-1.060392,0.822168,0.104791,-2.559481,1.538547,-0.492818,-0.933371,0.509308,1.466225,0.814753,0.611056,0.28671,0.485504,-0.123697,-0.411631,-0.80995,-0.567259,-1.070392,-0.634131,-0.634784,-1.133604,-0.068287,-0.064588,-0.324619,1.002666,-0.503158,1.099935,-1.14178,0.324686,-0.542853,-0.253079,0.359964,-0.308406,0.353427,0.551229,-0.479107,-0.39243,-0.423168,2
-6.462491,0.483901,-2.060741,-1.068228,-0.323344,2.74405,1.27863,-1.646545,2.629326,0.500019,-1.145403,1.0766,0.241275,-0.196295,-0.642689,1.013816,-0.088146,-1.156098,-1.596665,-0.546154,0.186163,0.948698,0.085486,0.441847,-0.97579,-0.176474,0.350029,-0.29105,0.334339,0.057269,0.498549,0.347843,1.287303,0.279166,0.918531,0.677593,-0.294249,-0.008938,-0.035144,-0.008424,-0.142102,0.07579,2
-0.637093,0.752689,3.562981,-0.284213,0.174825,-0.847745,1.085648,-0.080656,0.17751,0.088705,-0.12021,-1.11356,-0.899507,0.122993,0.434662,-1.009195,0.001082,1.815108,1.141392,-0.114077,-0.230846,-0.406092,0.430098,-0.100825,0.010027,0.915338,-0.760269,0.7364,1.320464,0.005148,-0.082191,-0.106991,1.399351,0.647278,-0.38994,-1.261545,0.832207,0.941647,-1.390261,0.241344,0.418355,-1.107105,5
-3.552059,-0.124476,-1.306869,-0.341066,-1.319355,-0.34036,1.29781,-2.013304,1.23862,-0.325789,0.360485,1.305363,1.565575,0.695056,0.563147,0.740891,1.768361,0.813231,0.336141,0.756199,-0.970197,-1.357223,-0.543194,-0.173193,0.800321,-0.380909,-0.406757,-1.091414,0.621096,0.124522,-0.031144,-0.341713,-0.8532,0.495708,-0.340383,1.129026,-0.516084,0.25099,-0.661405,0.010331,-0.232524,-1.255168,2
5.655363,-2.054622,-0.528808,1.071361,1.718739,0.978439,0.545825,0.583274,2.097504,1.487504,-0.41782,1.098383,0.543505,0.156048,0.122217,-0.413734,-0.66606,0.65527,0.504674,-0.330154,1.343084,-0.722981,0.871619,-0.950381,1.106851,-0.059656,-0.265859,0.776047,-0.000069,-0.615598,0.705973,0.43424,0.437332,0.25628,-0.000533,0.107368,0.335751,-0.080272,0.020282,-0.049598,-0.090052,0.664734,4
-1.049764,1.205778,0.87755,1.280167,-0.305832,-1.175508,-0.363158,0.391669,-1.754408,-1.557789,-0.057801,-0.159829,0.342654,-0.336982,-0.504393,0.755048,-0.58325,-1.74701,-0.855654,-0.440764,-0.68834,-0.474827,0.488109,-0.428082,-0.447624,0.694454,-0.486176,0.386766,0.142645,-0.239573,-0.473229,0.67934,0.391556,0.898351,-0.697862,-0.518247,0.173211,-0.227741,0.631309,-0.296609,-0.514464,0.468935,8
2.451788,0.362856,-0.55828,4.85062,1.068963,-1.795816,1.51949,-0.23956,0.485727,0.389607,-0.495424,0.194597,-0.254886,-0.674984,-0.631147,0.653379,0.482614,-1.003704,-0.791829,0.132203,-0.477518,0.776678,-0.26823,0.675037,-0.505746,-0.119152,0.253385,-0.363768,0.587182,-0.45714,0.417787,-0.469791,-0.050802,0.066609,-0.57785,-0.422791,-0.270748,0.249081,-0.34582,0.037764,0.410817,-0.156601,1
1.821706,4.685463,0.076153,-0.960446,-1.147076,0.071399,-2.600856,0.668817,0.9448,-1.141963,0.142614,-0.38934,-0.572331,-0.87571,-0.052034,-0.408393,0.148768,0.244635,0.0634,-0.287214,-0.786448,0.92584,0.076718,-0.320368,0.14736,-0.070659,-0.230892,-0.450525,0.689141,0.164709,-0.193953,-0.044314,-0.60352,-0.644693,0.103815,0.395153,-0.309986,-0.175536,1.090761,-0.737206,-0.584002,-0.041531,7
-0.443056,3.361874,1.351192,1.850386,0.496343,0.214046,-0.907549,1.406649,-0.088451,-0.038135,0.123377,-1.744992,0.096119,1.366902,1.057861,-0.623939,-0.542879,0.232739,0.56716,0.295266,-0.169081,0.199884,-0.41958,-0.394827,0.701491,-0.139291,-0.243374,0.601814,1.088708,0.933771,-1.05709,-0.58734,0.101966,0.052463,0.323857,-0.056741,-0.031018,-0.660335,-0.136174,0.531635,-0.457442,0.066865,3
1.162917,-2.871127,4.240502,-1.575124,0.04097,0.027636,-0.816523,-1.345142,0.100952,-0.4637,-0.560288,1.177223,-0.057442,0.029449,-0.310781,0.385705,-0.270474,0.619304,-0.152993,0.289112,0.591842,0.124819,-0.331206,0.300585,0.133706,-0.46546,0.406148,0.400417,-0.073815,0.473412,-0.551466,-0.346825,0.195335,0.280271,-0.442082,0.313984,-0.409524,0.025897,0.346022,-0.218747,0.441272,0.142707,0
-1.751643,1.418172,0.613981,2.556673,0.538606,-0.364017,-0.657085,0.36342,-0.789435,-0.255296,0.737681,-0.141028,1.061204,1.299624,0.465813,1.136718,-0.487808,-0.545064,-0.552172,0.004955,0.619602,-0.691767,-0.307044,-0.389495,0.41361,-0.508454,0.401904,0.306099,-1.259195,0.41206,-0.321383,-0.232368,-0.132372,0.556358,-0.623901,0.113722,-0.450707,0.242263,0.003685,-0.056485,-0.55106,0.008353,3
-0.97721,1.945866,2.543372,2.442244,-0.619791,1.22806,-1.255202,1.302261,0.575012,-0.612426,0.804183,0.483309,1.10217,0.85129,0.177991,1.228761,-0.440858,-1.240743,-0.717905,-0.712757,0.488088,-0.754905,0.767735,-0.757523,1.038105,-0.267708,-0.007377,0.77207,-1.298322,-0.012203,-0.099673,-0.950854,-0.087964,-0.860448,-0.743804,0.262134,-0.077665,0.244756,0.354174,-0.349756,-1.175292,-0.053525,3
0.262084,3.114171,-0.85781,-0.638436,0.361227,-0.257039,-3.112366,-0.395202,1.100783,-0.073095,1.381548,0.106283,-0.053412,-1.067807,0.109977,0.229622,0.277469,0.579714,0.078505,0.609179,-0.343632,0.957438,-0.770787,-0.680924,-0.899075,0.272405,-0.133875,-1.295901,-0.059634,0.254068,0.661431,0.047434,-0.332025,-0.345063,-1.241716,0.068776,0.569204,0.290052,1.075055,-0.41057,-0.054387,0.206643,7
-0.94961,2.368591,-0.6335,-1.505216,1.212176,0.683589,-3.531274,-0.049079,0.990141,1.709692,2.500044,-0.39102,-0.485418,-0.231288,-0.258632,0.97229,0.416002,0.258375,0.511373,1.374667,-0.253887,1.510617,-0.188696,-0.917152,0.399716,0.734394,-0.525394,-0.171101,-0.792385,-0.16616,-0.035847,0.312292,0.950802,-0.340296,0.043246,0.298401,-0.016048,-0.325653,-0.20504,-0.361523,-0.487048,-0.2947,7
2.650479,3.305701,1.412546,0.036077,-1.02332,-2.006062,1.312571,-0.651795,0.517381,-0.763336,-0.156535,-0.660099,-0.229675,-1.518258,-0.163291,-0.946976,0.237182,-0.381609,0.142224,-0.856787,-0.352243,-0.762919,0.73402,0.274223,-0.2161,-0.056566,-0.077362,-0.00027,0.033654,0.325111,-0.681815,0.570228,-0.989849,-0.498169,1.000747,1.234931,-0.438848,-0.072747,-0.441246,1.051856,-0.605798,0.929282,9
3.333275,0.679559,-2.13387,3.688781,1.337297,-1.420553,0.501087,-0.042004,0.304711,0.610174,-0.450204,0.331359,0.028153,-0.665572,-0.910496,0.839275,0.140653,-1.593248,-0.88675,0.170544,-0.148647,1.077446,-0.130156,0.272336,0.324544,-0.448864,0.423827,0.145563,0.466356,-0.263105,0.063191,-0.362461,0.331431,-0.742918,-0.39162,-0.30297,-0.836202,0.578108,0.003892,-0.474691,-0.673528,0.072914,1
-1.387212,1.28151,2.487226,1.911692,0.567388,-0.112061,-0.719092,0.169599,-0.212222,0.269148,1.442658,-0.482962,0.469758,0.803569,0.694285,0.308878,-0.211996,0.300037,0.371711,0.089077,0.67026,-0.801025,0.47708,-0.286109,0.203492,0.151354,0.116107,0.954043,-0.88964,1.405448,-0.318955,-0.237885,0.871522,0.018963,-0.030462,-0.061347,0.02586,-0.075682,-0.070297,0.06136,-0.46724,-0.028154,3
-0.231351,3.587228,0.72628,1.884106,0.847184,0.009119,-1.116924,0.322261,0.3336,-0.078882,0.135856,-1.282159,0.422921,1.354473,1.14678,-0.196209,-0.57194,0.424569,0.246658,0.003861,-0.060433,-0.359914,-0.988432,-0.881698,-0.255377,0.193853,-0.253015,-0.233607,-0.118633,0.664758,-0.519688,-0.261031,-0.25436,-0.25524,-0.775596,0.508041,0.245151,-0.680781,-0.130826,0.820993,-0.763341,0.16979,3
6.705891,-3.38802,-0.250149,0.398881,2.131636,1.371457,0.491472,0.056077,2.011023,1.566561,-0.576702,1.323649,0.435487,-0.100331,-0.467304,0.228902,-0.901204,-0.508747,0.067055,0.24621,1.014466,0.147249,1.682839,-0.49692,1.655396,0.402274,-0.780507,0.288234,0.682857,-1.345092,0.940949,1.150747,0.968825,1.5287,-0.704494,0.454078,-0.428507,-0.228728,0.289373,-0.746196,0.078351,0.535352,4
-2.725401,3.801292,1.09581,1.05579,1.977754,0.879583,0.381994,1.448394,1.217367,1.367102,-0.190653,-1.29859,-0.587927,1.801467,0.073763,1.072637,-0.40264,-0.542091,-0.787341,-0.586609,-0.091871,-0.089126,-0.619841,-0.59266,-0.466328,0.165158,-0.14341,0.642439,0.00078,0.349376,-1.453555,-0.269917,0.181945,0.0933,-0.472819,0.984016,-0.11772,-0.518741,0.026562,0.427067,-0.250526,0.259945,3
5.991432,-2.915525,-1.090314,0.332246,1.967942,0.113639,0.124847,0.223386,1.759227,1.747274,0.16159,0.352856,-0.024594,0.536036,-0.249168,0.806018,-0.489308,-0.238674,-0.045171,0.501903,1.106135,0.624496,1.530125,0.329649,0.943517,0.453605,-0.315423,0.65216,0.191609,-1.036954,0.713502,0.337047,0.71281,0.599394,-0.362966,-0.13978,-0.245124,0.169013,0.180359,-0.369673,0.113521,0.890345,4
-3.461721,-0.114834,-2.290473,-1.228937,0.966426,2.477093,-0.732602,-1.48009,-0.479357,-0.532113,-0.820683,1.276433,0.990576,0.076462,0.919852,-0.826452,0.194803,0.204499,0.167952,0.520258,-0.29223,-0.8329,0.09747,1.155726,0.172778,0.062771,-0.234236,-2.063069,0.267446,1.014416,1.488194,0.090811,-0.322576,0.090738,0.820712,0.015439,0.320159,-0.012726,-0.375471,0.012055,-0.10468,-0.201974,2
-0.532915,1.610297,0.828721,-0.082712,-0.387127,-1.374083,-0.185291,0.901202,-1.687476,-2.174879,-0.524516,-0.129749,1.000871,-0.68768,-0.201105,0.060848,-1.423713,-1.797191,-0.715885,-0.298037,0.107892,-0.758037,0.427987,-0.522053,-0.232312,0.040792,-0.202381,0.223441,0.68447,0.200704,-0.074223,1.109015,0.539499,1.127311,0.32059,-0.289884,0.658641,-0.166545,0.683988,-0.098318,-0.216974,0.425439,8
0.321626,1.197604,-1.690927,-0.501002,0.601467,-2.958386,0.371019,-0.156655,-2.380518,-1.041354,-1.025836,-0.413313,-1.124917,-0.65757,-1.26426,0.711316,-0.48131,-0.447835,-0.582656,0.826686,-0.357287,1.078667,-0.39585,0.707658,0.678965,-0.428362,0.27222,0.083955,0.051659,-0.218918,-0.57701,-0.244258,0.103485,0.645647,0.690757,-0.532777,0.271565,0.186713,-0.258432,0.361228,0.47605,0.081349,8
0.925323,3.651735,0.55737,-1.158333,-1.578785,-1.793146,-0.273996,-0.473362,0.84137,-1.722223,0.534212,-0.241971,0.307141,-1.363395,0.14466,-0.371671,0.37596,-0.257096,0.202351,-0.526735,-0.782405,-1.057594,0.41745,-0.108606,-1.410703,0.577431,-0.391259,-0.170064,0.213478,0.098087,-0.569314,0.540757,-1.453164,-0.11861,0.128702,0.700786,-0.375604,-0.799982,0.84633,-0.241802,-0.083984,0.353798,9
0.300358,-0.041227,1.391869,1.121604,-0.584819,-1.268513,-0.280471,0.619542,-1.442603,-0.846669,0.253682,0.25536,0.365263,-1.174447,-0.737581,0.338649,0.111291,-2.139408,-0.815873,-0.454985,-0.665067,-0.376549,0.058009,-0.625978,-0.322604,0.068056,-0.080759,0.075926,-0.349851,0.697906,-0.594991,0.846745,-0.304713,0.190896,0.063853,0.413947,1.003346,-0.413802,0.796584,0.410935,-0.424588,0.394355,8
5.567379,-1.255356,0.173866,-0.18105,0.135843,-0.122207,0.316567,-0.274274,2.054063,0.878922,-0.690954,0.601845,0.445256,0.177125,0.08829,-0.141485,0.039724,-0.021177,-0.236784,-1.282293,0.829566,-1.068806,0.240183,-0.097748,-0.132659,-0.063665,0.152316,0.425934,-0.597445,-0.633843,0.392244,0.220457,0.315865,-0.368698,0.424064,0.10301,1.551212,0.294781,0.088463,0.035626,-0.720048,-0.144481,4
0.446177,4.27546,-0.457343,0.061295,-0.122224,0.698843,-3.109973,1.13727,1.80374,-0.532299,1.011816,-0.351766,0.063311,-0.649813,0.734806,-0.760181,0.025628,0.862346,0.626389,0.266716,-0.537353,0.5849,-0.516986,-0.620941,-0.857816,0.578201,-0.545536,-0.477859,1.455068,0.146953,0.023537,-0.348873,-0.168151,-0.211422,-0.338735,-0.427079,1.082071,-0.654597,1.116751,-0.418476,-0.095262,-0.463577,7
1.069864,0.54086,-2.847659,1.243281,1.529266,-1.763856,-0.600993,-1.337089,-1.567794,1.046508,-0.08702,-0.805825,-0.02681,-0.448303,-0.65055,0.417206,0.178162,-1.702949,-0.367614,0.238268,-0.950667,0.295748,-1.096201,-0.961371,-0.684645,0.25063,-0.015573,0.127764,0.101004,-0.082178,0.025342,-0.030276,0.479648,0.179919,-0.110007,-0.320125,-0.12111,0.098826,-0.309022,0.018816,-0.2391,-0.212661,1
0.069836,-4.989672,-2.023793,1.652939,-4.221326,2.094823,-2.127209,1.598671,1.14027,0.119455,1.051267,-1.309804,-2.948033,-0.914107,-0.949316,0.605925,-0.324728,-0.356166,-0.048761,0.392086,-0.014277,-1.268988,-0.424782,0.22512,0.153545,-0.111151,0.165433,-0.333767,-0.668337,0.374712,0.072604,-0.257883,-0.028365,-0.72431,0.188135,0.839774,0.323474,0.527133,0.032874,0.380833,-0.097337,0.410609,6
1.989095,2.175888,0.053435,-0.290324,-0.642185,-3.027256,0.2903,-0.825021,0.54547,-0.998633,0.551158,-0.493546,0.261429,-1.01107,-0.098752,0.776262,0.108784,-1.009084,-0.694085,-0.255206,0.152381,-0.521334,0.380482,0.16227,-1.485353,0.053775,0.530222,-0.315813,-0.908308,0.375768,0.552803,-0.543196,-0.77998,-0.559416,0.329642,0.85899,-0.151589,-0.037243,0.354796,0.240104,-0.067217,0.366553,9
4.601302,-2.25357,-1.13523,2.105139,1.764015,0.878705,0.525578,0.798515,1.953836,1.235096,-0.808106,1.404526,0.643624,0.427963,0.269174,-0.377769,-0.15077,0.935897,0.692195,-0.190154,0.565014,-1.235499,-0.105597,-1.414442,0.001235,0.216384,-0.347694,0.916329,0.344071,-0.622261,1.094013,0.280993,0.379898,-0.493072,0.639915,0.086356,0.637548,0.768127,-0.191268,0.040855,0.593968,0.48597,4
1.498076,-3.219178,3.360162,-0.896267,-0.886821,-0.2028,-1.010655,-0.698134,0.030396,-0.502405,-0.597202,1.652197,-0.73132,-0.447979,-0.57803,0.424883,0.425381,1.689357,-0.358069,-0.617052,0.361588,0.250031,-0.595731,0.270995,-0.197088,-0.494167,0.532436,0.060443,-0.432725,0.638482,-0.651649,-0.690386,0.074682,0.702519,-0.698555,0.460336,0.062943,-0.146973,0.255803,-0.355462,0.402403,-0.485673,0
2.984852,0.325428,-1.415793,4.150625,1.635355,-2.130658,1.508318,0.597678,0.725402,0.241626,-0.845257,0.277897,-0.263508,0.005879,-0.445683,0.781674,0.461955,-0.317789,-0.435577,0.871239,-0.43415,0.932186,-0.961981,0.74264,-0.305174,-0.266043,0.207113,-0.35933,0.79884,-0.153533,-0.25337,-0.172903,-0.246821,-0.377766,-0.563949,-0.121039,-0.212014,0.463909,0.000954,-0.448604,0.160852,-0.337375,1
