@relation optdigits-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
25.980762,24.248711,-10.392305,-62.353829,-43.30127,88.334591,-17.320508,-36.373067,57.157677,25.980762,1
39.837169,25.980762,-12.124356,-48.497423,-58.889727,71.014083,-20.78461,-38.105118,67.549981,29.444864,1
46.765372,-6.928203,20.78461,19.052559,38.105118,121.243557,-8.660254,-10.392305,3.464102,15.588457,7
71.014083,-1.732051,-25.980762,-43.30127,5.196152,10.392305,-3.464102,29.444864,8.660254,112.583302,8
8.660254,12.124356,5.196152,-1.732051,-86.60254,-31.176915,36.373067,-34.641016,27.712813,3.464102,4
64.08588,57.157677,-25.980762,-67.549981,0,1.732051,15.588457,31.176915,-45.033321,46.765372,2
110.851252,12.124356,-3.464102,-50.229473,-15.588457,86.60254,-13.856406,31.176915,8.660254,62.353829,3
74.478185,15.588457,-12.124356,-90.066642,3.464102,19.052559,22.51666,64.08588,-29.444864,74.478185,2
95.262794,-31.176915,-100.458947,-43.30127,-25.980762,17.320508,38.105118,48.497423,5.196152,10.392305,5
20.78461,-3.464102,-46.765372,-96.994845,-71.014083,86.60254,39.837169,-6.928203,13.856406,29.444864,1
58.889727,58.889727,-12.124356,-60.621778,-41.569219,57.157677,-41.569219,1.732051,57.157677,53.693575,7
58.889727,-29.444864,-64.08588,-48.497423,-105.655099,-24.248711,20.78461,-10.392305,-50.229473,62.353829,6
88.334591,-45.033321,-45.033321,-34.641016,-74.478185,12.124356,19.052559,-5.196152,-1.732051,1.732051,0
91.798693,10.392305,-51.961524,-50.229473,-20.78461,55.425626,31.176915,6.928203,5.196152,96.994845,8
58.889727,34.641016,8.660254,27.712813,-31.176915,58.889727,-31.176915,-88.334591,65.817931,19.052559,1
45.033321,19.052559,-24.248711,-41.569219,-109.119201,-3.464102,53.693575,-17.320508,-8.660254,-5.196152,4
48.497423,10.392305,-41.569219,-84.87049,-65.817931,93.530744,-6.928203,-36.373067,48.497423,36.373067,1
67.549981,-8.660254,-51.961524,-25.980762,-60.621778,74.478185,-1.732051,-43.30127,46.765372,20.78461,9
109.119201,5.196152,-31.176915,-43.30127,-15.588457,69.282032,-5.196152,65.817931,20.78461,88.334591,3
116.047404,-46.765372,-81.406388,-24.248711,-46.765372,45.033321,-45.033321,43.30127,19.052559,34.641016,5
32.908965,-3.464102,-22.51666,-39.837169,-105.655099,-45.033321,58.889727,-17.320508,10.392305,45.033321,4
93.530744,-1.732051,1.732051,-45.033321,-36.373067,72.746134,-13.856406,43.30127,12.124356,31.176915,3
39.837169,15.588457,36.373067,-36.373067,-6.928203,84.87049,-6.928203,22.51666,-6.928203,13.856406,7
79.674337,-12.124356,-74.478185,-50.229473,-81.406388,-48.497423,20.78461,-1.732051,-29.444864,39.837169,6
46.765372,32.908965,-45.033321,-60.621778,-24.248711,5.196152,32.908965,13.856406,-3.464102,72.746134,8
102.190998,-24.248711,-48.497423,-39.837169,-43.30127,8.660254,1.732051,13.856406,46.765372,-12.124356,0
107.38715,-1.732051,-65.817931,-31.176915,-46.765372,-43.30127,38.105118,17.320508,41.569219,13.856406,0
48.497423,60.621778,-31.176915,-39.837169,0,-20.78461,32.908965,29.444864,-51.961524,41.569219,2
83.138439,13.856406,-25.980762,-8.660254,-38.105118,-20.78461,10.392305,6.928203,71.014083,-6.928203,0
53.693575,-5.196152,-96.994845,-74.478185,-98.726896,1.732051,-39.837169,-13.856406,65.817931,-27.712813,4
79.674337,-29.444864,-45.033321,-65.817931,-90.066642,-64.08588,29.444864,39.837169,-27.712813,51.961524,6
86.60254,-13.856406,-55.425626,-3.464102,-55.425626,22.51666,-48.497423,-41.569219,31.176915,-25.980762,4
81.406388,-39.837169,-25.980762,-31.176915,-102.190998,-77.942286,45.033321,3.464102,-27.712813,81.406388,6
74.478185,-5.196152,-25.980762,-13.856406,-65.817931,15.588457,1.732051,-32.908965,67.549981,22.51666,9
41.569219,10.392305,13.856406,-32.908965,8.660254,46.765372,-31.176915,43.30127,39.837169,3.464102,7
98.726896,10.392305,0,-81.406388,-5.196152,3.464102,-3.464102,20.78461,17.320508,105.655099,8
62.353829,-57.157677,-25.980762,46.765372,-22.51666,60.621778,-12.124356,-60.621778,25.980762,6.928203,9
55.425626,29.444864,-58.889727,-105.655099,-43.30127,51.961524,8.660254,17.320508,65.817931,65.817931,1
77.942286,-19.052559,-25.980762,-71.014083,-31.176915,60.621778,13.856406,27.712813,1.732051,76.210236,8
43.30127,-15.588457,-41.569219,-72.746134,-55.425626,45.033321,71.014083,-12.124356,-6.928203,46.765372,8
43.30127,-1.732051,-19.052559,-55.425626,-24.248711,13.856406,12.124356,13.856406,8.660254,81.406388,8
84.87049,-45.033321,-57.157677,-43.30127,-88.334591,-24.248711,8.660254,-6.928203,17.320508,-5.196152,0
65.817931,-5.196152,-83.138439,-13.856406,-76.210236,-34.641016,-31.176915,-6.928203,65.817931,-19.052559,4
69.282032,39.837169,-6.928203,-13.856406,-39.837169,51.961524,-31.176915,-60.621778,81.406388,27.712813,1
119.511506,-5.196152,29.444864,-31.176915,20.78461,53.693575,-41.569219,13.856406,36.373067,81.406388,3
91.798693,-1.732051,-41.569219,-50.229473,-83.138439,-64.08588,3.464102,12.124356,5.196152,51.961524,6
50.229473,34.641016,-15.588457,-84.87049,-58.889727,29.444864,12.124356,-5.196152,-3.464102,39.837169,1
74.478185,1.732051,-76.210236,-50.229473,-13.856406,12.124356,17.320508,58.889727,-24.248711,34.641016,5
77.942286,67.549981,-17.320508,-32.908965,-22.51666,-29.444864,15.588457,-1.732051,39.837169,5.196152,0
107.38715,-46.765372,-8.660254,-48.497423,-53.693575,22.51666,-53.693575,50.229473,6.928203,57.157677,5
107.38715,-27.712813,-77.942286,-32.908965,-19.052559,15.588457,22.51666,67.549981,-13.856406,41.569219,5
122.975607,24.248711,-6.928203,-43.30127,8.660254,48.497423,8.660254,34.641016,17.320508,110.851252,3
98.726896,0,-65.817931,-64.08588,-103.923048,15.588457,-45.033321,-1.732051,48.497423,29.444864,4
34.641016,20.78461,36.373067,-50.229473,31.176915,8.660254,-8.660254,41.569219,79.674337,25.980762,7
74.478185,12.124356,3.464102,-74.478185,17.320508,27.712813,6.928203,34.641016,8.660254,55.425626,2
60.621778,-24.248711,1.732051,-57.157677,-83.138439,-50.229473,39.837169,8.660254,-17.320508,83.138439,6
46.765372,3.464102,22.51666,27.712813,46.765372,13.856406,-29.444864,13.856406,55.425626,-5.196152,7
57.157677,-29.444864,6.928203,31.176915,19.052559,50.229473,-36.373067,-27.712813,24.248711,-20.78461,7
79.674337,-15.588457,-65.817931,-43.30127,-77.942286,-36.373067,25.980762,-3.464102,-25.980762,27.712813,6
122.975607,-1.732051,-6.928203,-13.856406,27.712813,71.014083,-25.980762,-3.464102,27.712813,51.961524,3
88.334591,-12.124356,25.980762,-53.693575,-5.196152,62.353829,-1.732051,20.78461,1.732051,107.38715,3
119.511506,10.392305,-27.712813,-65.817931,-57.157677,31.176915,-17.320508,53.693575,12.124356,45.033321,3
100.458947,-32.908965,-81.406388,-45.033321,-22.51666,39.837169,29.444864,67.549981,-3.464102,13.856406,5
128.17176,3.464102,-13.856406,-6.928203,-45.033321,12.124356,-15.588457,-5.196152,25.980762,60.621778,9
60.621778,6.928203,-20.78461,-1.732051,-32.908965,29.444864,5.196152,-50.229473,64.08588,6.928203,9
53.693575,10.392305,-74.478185,-31.176915,-64.08588,-1.732051,-32.908965,-6.928203,25.980762,-62.353829,4
62.353829,25.980762,-71.014083,-103.923048,-67.549981,46.765372,-1.732051,-3.464102,90.066642,62.353829,1
76.210236,1.732051,-53.693575,-8.660254,-55.425626,19.052559,-48.497423,-29.444864,15.588457,-36.373067,4
112.583302,-34.641016,-25.980762,51.961524,-95.262794,25.980762,-45.033321,-69.282032,55.425626,39.837169,9
43.30127,34.641016,13.856406,-36.373067,-43.30127,36.373067,-19.052559,103.923048,24.248711,34.641016,7
57.157677,5.196152,-13.856406,-98.726896,6.928203,45.033321,12.124356,22.51666,-34.641016,84.87049,2
76.210236,-0,-93.530744,-12.124356,-50.229473,29.444864,-36.373067,-17.320508,29.444864,-53.693575,4
72.746134,20.78461,-81.406388,-51.961524,-6.928203,-27.712813,13.856406,65.817931,6.928203,24.248711,5
62.353829,-6.928203,-38.105118,-12.124356,-69.282032,39.837169,-1.732051,-65.817931,58.889727,27.712813,9
65.817931,32.908965,3.464102,-96.994845,20.78461,43.30127,24.248711,32.908965,-29.444864,83.138439,2
112.583302,46.765372,-29.444864,-117.779455,-15.588457,50.229473,20.78461,77.942286,-6.928203,57.157677,2
74.478185,10.392305,-110.851252,-43.30127,-74.478185,20.78461,-38.105118,-15.588457,45.033321,-46.765372,4
64.08588,-3.464102,13.856406,-90.066642,20.78461,62.353829,27.712813,69.282032,-1.732051,64.08588,9
64.08588,-24.248711,-51.961524,-46.765372,-71.014083,41.569219,-72.746134,-34.641016,29.444864,-32.908965,4
58.889727,36.373067,-6.928203,-112.583302,27.712813,39.837169,39.837169,31.176915,-20.78461,96.994845,2
128.17176,-3.464102,-20.78461,-103.923048,-84.87049,58.889727,-15.588457,17.320508,39.837169,84.87049,1
83.138439,15.588457,-3.464102,-84.87049,-3.464102,79.674337,-17.320508,45.033321,50.229473,38.105118,3
12.124356,-24.248711,-32.908965,-45.033321,-109.119201,-65.817931,13.856406,-17.320508,57.157677,-12.124356,4
50.229473,-6.928203,10.392305,-46.765372,-1.732051,51.961524,31.176915,1.732051,-27.712813,51.961524,8
46.765372,-50.229473,-32.908965,-62.353829,-45.033321,5.196152,69.282032,27.712813,-45.033321,15.588457,5
62.353829,-13.856406,-67.549981,-69.282032,-74.478185,-58.889727,38.105118,25.980762,-1.732051,43.30127,6
46.765372,10.392305,31.176915,-62.353829,27.712813,105.655099,27.712813,45.033321,5.196152,34.641016,3
62.353829,-50.229473,-8.660254,-76.210236,-25.980762,38.105118,31.176915,57.157677,-27.712813,10.392305,5
103.923048,5.196152,-15.588457,-84.87049,-105.655099,86.60254,-22.51666,-34.641016,46.765372,53.693575,1
74.478185,-8.660254,-3.464102,-69.282032,-32.908965,83.138439,10.392305,5.196152,27.712813,36.373067,9
53.693575,5.196152,5.196152,5.196152,62.353829,41.569219,-25.980762,-12.124356,31.176915,-13.856406,7
114.315353,3.464102,12.124356,-90.066642,-25.980762,100.458947,-25.980762,29.444864,29.444864,60.621778,3
79.674337,22.51666,-51.961524,-79.674337,-72.746134,64.08588,-6.928203,13.856406,45.033321,53.693575,1
88.334591,-51.961524,-48.497423,-90.066642,-109.119201,-58.889727,31.176915,8.660254,3.464102,38.105118,6
57.157677,-12.124356,6.928203,-51.961524,-1.732051,19.052559,29.444864,10.392305,-24.248711,46.765372,8
88.334591,-12.124356,8.660254,-76.210236,-46.765372,77.942286,5.196152,17.320508,8.660254,43.30127,9
76.210236,-31.176915,-86.60254,-81.406388,-95.262794,-34.641016,22.51666,41.569219,3.464102,41.569219,6
107.38715,31.176915,-1.732051,-65.817931,-27.712813,43.30127,-19.052559,29.444864,79.674337,6.928203,9
77.942286,-34.641016,-64.08588,-41.569219,-86.60254,-77.942286,22.51666,0,24.248711,15.588457,4
50.229473,-12.124356,-12.124356,-32.908965,-27.712813,27.712813,51.961524,15.588457,-51.961524,24.248711,8
19.052559,-27.712813,-45.033321,-50.229473,-103.923048,-69.282032,0,-17.320508,69.282032,-13.856406,4
90.066642,15.588457,5.196152,-83.138439,6.928203,95.262794,-13.856406,36.373067,34.641016,39.837169,3
39.837169,-13.856406,-19.052559,-27.712813,-110.851252,-46.765372,22.51666,-24.248711,32.908965,29.444864,4
48.497423,-46.765372,-8.660254,-72.746134,-31.176915,32.908965,38.105118,51.961524,-32.908965,15.588457,5
45.033321,25.980762,-17.320508,-79.674337,20.78461,1.732051,50.229473,48.497423,-29.444864,114.315353,2
74.478185,-19.052559,-10.392305,31.176915,29.444864,34.641016,-24.248711,-15.588457,45.033321,-8.660254,7
100.458947,6.928203,8.660254,-64.08588,-48.497423,55.425626,-17.320508,0,48.497423,43.30127,9
121.243557,1.732051,-10.392305,-77.942286,-88.334591,36.373067,-22.51666,-6.928203,45.033321,50.229473,1
50.229473,-50.229473,-1.732051,-62.353829,-27.712813,10.392305,53.693575,43.30127,-43.30127,12.124356,5
98.726896,-48.497423,-41.569219,-71.014083,-109.119201,-48.497423,25.980762,24.248711,-17.320508,72.746134,6
84.87049,0,-24.248711,-6.928203,-10.392305,22.51666,-32.908965,-13.856406,58.889727,8.660254,7
72.746134,-29.444864,-58.889727,-36.373067,-64.08588,-25.980762,20.78461,-17.320508,36.373067,3.464102,0
96.994845,6.928203,-58.889727,-90.066642,-71.014083,50.229473,1.732051,53.693575,20.78461,67.549981,1
117.779455,3.464102,-19.052559,-57.157677,-72.746134,50.229473,-27.712813,-22.51666,24.248711,57.157677,9
27.712813,1.732051,10.392305,-41.569219,-34.641016,27.712813,60.621778,24.248711,-43.30127,24.248711,8
19.052559,-1.732051,-55.425626,-51.961524,-98.726896,-60.621778,8.660254,-17.320508,48.497423,-10.392305,4
124.707658,-3.464102,-15.588457,-110.851252,-76.210236,53.693575,-15.588457,29.444864,36.373067,64.08588,1
81.406388,-25.980762,-51.961524,-25.980762,-41.569219,-15.588457,15.588457,-6.928203,41.569219,-13.856406,0
93.530744,-41.569219,-67.549981,-77.942286,-96.994845,-50.229473,27.712813,19.052559,-12.124356,57.157677,6
74.478185,20.78461,-31.176915,1.732051,12.124356,38.105118,-43.30127,-20.78461,53.693575,0,7
64.08588,-55.425626,-15.588457,-72.746134,-38.105118,22.51666,34.641016,55.425626,-45.033321,20.78461,5
126.439709,3.464102,-43.30127,-74.478185,-102.190998,43.30127,-12.124356,-1.732051,3.464102,83.138439,1
62.353829,13.856406,-20.78461,-25.980762,19.052559,17.320508,3.464102,25.980762,-19.052559,38.105118,8
103.923048,13.856406,8.660254,-69.282032,-53.693575,34.641016,1.732051,3.464102,39.837169,51.961524,9
95.262794,-34.641016,-64.08588,-62.353829,-88.334591,-67.549981,32.908965,15.588457,13.856406,32.908965,6
95.262794,27.712813,-3.464102,-91.798693,15.588457,86.60254,-22.51666,71.014083,60.621778,51.961524,3
133.367912,8.660254,6.928203,-38.105118,-64.08588,50.229473,-24.248711,3.464102,55.425626,19.052559,9
25.980762,-22.51666,-43.30127,-43.30127,-110.851252,-57.157677,39.837169,-8.660254,39.837169,22.51666,4
57.157677,3.464102,-6.928203,-84.87049,-12.124356,41.569219,50.229473,1.732051,-5.196152,67.549981,8
71.014083,-48.497423,-41.569219,-53.693575,-20.78461,1.732051,41.569219,57.157677,-39.837169,1.732051,5
48.497423,6.928203,-6.928203,-55.425626,6.928203,64.08588,29.444864,12.124356,-24.248711,46.765372,8
102.190998,5.196152,1.732051,-60.621778,-48.497423,24.248711,-3.464102,39.837169,43.30127,3.464102,9
32.908965,-20.78461,-32.908965,-29.444864,-114.315353,-51.961524,39.837169,-22.51666,34.641016,12.124356,4
91.798693,-29.444864,-58.889727,-22.51666,-64.08588,-10.392305,6.928203,17.320508,27.712813,6.928203,0
32.908965,-6.928203,20.78461,-84.87049,-8.660254,51.961524,48.497423,25.980762,-15.588457,46.765372,8
39.837169,5.196152,-12.124356,-51.961524,-24.248711,3.464102,65.817931,41.569219,-72.746134,77.942286,2
86.60254,-5.196152,-53.693575,6.928203,-24.248711,-10.392305,17.320508,-39.837169,48.497423,-5.196152,0
81.406388,5.196152,0,-69.282032,-8.660254,100.458947,8.660254,51.961524,15.588457,38.105118,3
32.908965,10.392305,6.928203,-62.353829,-17.320508,13.856406,46.765372,-5.196152,-10.392305,43.30127,8
45.033321,25.980762,-20.78461,-71.014083,13.856406,20.78461,48.497423,60.621778,-41.569219,102.190998,2
79.674337,-6.928203,-65.817931,-10.392305,-43.30127,-12.124356,13.856406,-3.464102,46.765372,5.196152,0
67.549981,-60.621778,-31.176915,-67.549981,-45.033321,31.176915,29.444864,39.837169,-34.641016,5.196152,5
45.033321,31.176915,-6.928203,-41.569219,32.908965,34.641016,-24.248711,-5.196152,46.765372,12.124356,7
107.38715,-41.569219,-36.373067,-88.334591,-117.779455,-60.621778,43.30127,-6.928203,-31.176915,65.817931,6
126.439709,8.660254,-29.444864,-88.334591,-83.138439,48.497423,-15.588457,27.712813,38.105118,69.282032,1
43.30127,-17.320508,-32.908965,-57.157677,-19.052559,-10.392305,13.856406,-19.052559,81.406388,34.641016,4
124.707658,-27.712813,13.856406,-50.229473,-83.138439,65.817931,-13.856406,-3.464102,-27.712813,65.817931,9
58.889727,8.660254,-41.569219,-91.798693,-65.817931,6.928203,43.30127,39.837169,-29.444864,55.425626,1
50.229473,1.732051,-46.765372,-64.08588,-17.320508,-5.196152,24.248711,-10.392305,79.674337,50.229473,4
90.066642,27.712813,-51.961524,-74.478185,-34.641016,-41.569219,39.837169,60.621778,-65.817931,90.066642,2
126.439709,15.588457,-12.124356,-31.176915,-32.908965,83.138439,-19.052559,-1.732051,-3.464102,48.497423,9
83.138439,31.176915,-48.497423,-71.014083,-36.373067,-51.961524,43.30127,50.229473,-81.406388,69.282032,2
84.87049,12.124356,-31.176915,-64.08588,-36.373067,-29.444864,46.765372,38.105118,-57.157677,90.066642,2
119.511506,29.444864,-24.248711,-38.105118,-51.961524,5.196152,-29.444864,45.033321,1.732051,46.765372,3
103.923048,12.124356,-17.320508,-57.157677,-38.105118,76.210236,-3.464102,58.889727,-5.196152,58.889727,3
36.373067,19.052559,20.78461,-46.765372,3.464102,102.190998,-17.320508,22.51666,38.105118,-5.196152,7
136.832014,-34.641016,-77.942286,-31.176915,-71.014083,24.248711,-39.837169,22.51666,8.660254,31.176915,5
79.674337,46.765372,-17.320508,-48.497423,-15.588457,-36.373067,20.78461,29.444864,-50.229473,57.157677,2
62.353829,-60.621778,-43.30127,-62.353829,-48.497423,100.458947,3.464102,39.837169,-15.588457,-5.196152,5
88.334591,13.856406,-90.066642,-34.641016,-39.837169,-62.353829,12.124356,13.856406,15.588457,43.30127,6
128.17176,-22.51666,-50.229473,-17.320508,-69.282032,36.373067,-36.373067,0,10.392305,22.51666,5
72.746134,19.052559,-39.837169,-103.923048,-53.693575,60.621778,10.392305,24.248711,17.320508,69.282032,1
31.176915,17.320508,34.641016,-57.157677,34.641016,10.392305,12.124356,29.444864,84.87049,51.961524,7
114.315353,12.124356,-20.78461,-48.497423,-6.928203,46.765372,0,6.928203,27.712813,103.923048,8
122.975607,-6.928203,-22.51666,-41.569219,-77.942286,46.765372,-27.712813,-13.856406,12.124356,24.248711,5
76.210236,-19.052559,-41.569219,-34.641016,-71.014083,-20.78461,17.320508,5.196152,20.78461,8.660254,0
90.066642,-31.176915,-45.033321,6.928203,-55.425626,-41.569219,8.660254,-20.78461,10.392305,0,0
79.674337,34.641016,-48.497423,-38.105118,-29.444864,-90.066642,36.373067,-5.196152,-71.014083,71.014083,2
43.30127,5.196152,-8.660254,-15.588457,41.569219,67.549981,-27.712813,-17.320508,51.961524,-19.052559,7
116.047404,-3.464102,-34.641016,-53.693575,-43.30127,76.210236,6.928203,15.588457,-12.124356,71.014083,9
116.047404,36.373067,-19.052559,-62.353829,-25.980762,36.373067,-20.78461,67.549981,1.732051,76.210236,3
69.282032,24.248711,-50.229473,-86.60254,-62.353829,64.08588,5.196152,5.196152,25.980762,31.176915,1
51.961524,12.124356,25.980762,-53.693575,41.569219,43.30127,-8.660254,39.837169,58.889727,51.961524,7
83.138439,46.765372,-20.78461,-76.210236,-8.660254,3.464102,27.712813,32.908965,-48.497423,64.08588,2
98.726896,-0,-86.60254,-36.373067,-43.30127,-41.569219,10.392305,8.660254,1.732051,10.392305,6
31.176915,17.320508,17.320508,-38.105118,13.856406,65.817931,-20.78461,10.392305,48.497423,-6.928203,7
105.655099,32.908965,-22.51666,-72.746134,-67.549981,74.478185,-31.176915,-41.569219,72.746134,77.942286,1
51.961524,22.51666,-25.980762,-64.08588,-39.837169,22.51666,19.052559,-12.124356,12.124356,57.157677,8
102.190998,8.660254,-10.392305,-67.549981,-36.373067,46.765372,-1.732051,41.569219,-6.928203,60.621778,3
79.674337,12.124356,-29.444864,-57.157677,-15.588457,69.282032,-3.464102,13.856406,12.124356,74.478185,8
91.798693,38.105118,-32.908965,-72.746134,-29.444864,-22.51666,22.51666,25.980762,-45.033321,65.817931,2
57.157677,12.124356,29.444864,-43.30127,39.837169,64.08588,-13.856406,51.961524,64.08588,53.693575,7
67.549981,-8.660254,-45.033321,-19.052559,-65.817931,-19.052559,22.51666,-8.660254,15.588457,31.176915,0
121.243557,-20.78461,-51.961524,-25.980762,-88.334591,10.392305,-53.693575,-3.464102,10.392305,48.497423,5
60.621778,17.320508,-12.124356,-102.190998,-38.105118,34.641016,43.30127,17.320508,1.732051,67.549981,1
100.458947,25.980762,-13.856406,-60.621778,1.732051,69.282032,20.78461,13.856406,0,98.726896,8
74.478185,12.124356,-6.928203,-45.033321,-15.588457,48.497423,13.856406,25.980762,12.124356,103.923048,8
88.334591,19.052559,-38.105118,-58.889727,-31.176915,19.052559,13.856406,34.641016,10.392305,105.655099,8
91.798693,8.660254,-38.105118,-27.712813,1.732051,46.765372,0,-3.464102,22.51666,103.923048,8
60.621778,-8.660254,3.464102,-83.138439,-79.674337,-41.569219,45.033321,1.732051,-25.980762,88.334591,6
13.856406,3.464102,-20.78461,-25.980762,-83.138439,-83.138439,32.908965,-45.033321,65.817931,17.320508,4
121.243557,5.196152,-13.856406,-41.569219,-34.641016,53.693575,0,27.712813,15.588457,84.87049,9
46.765372,19.052559,-29.444864,-98.726896,-50.229473,48.497423,19.052559,6.928203,13.856406,48.497423,1
